"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"32",1,9,2,1,92,2,2,18,2,2,2,106,2,2,1,4,2,2,3,5,4,2,2,13,2,2,255,105,2,1,3,1,5,2,5,12,1,2,2,28,5,1,1,1,1,1,20,33,3,50,4,3,43,2,2,132.5,2,48,208,3,6,1,3,2,3,1,1,6,16,2,2,3,1,3,1,2,4,76.5,2,7,1,2,14,1,1,1,8,3,2,4,28,2,1,12,24,1,1,3,2,2,4,1,1,1,21,3,33,2,4,15,2,20,23,1,50,1,1,8,14,1,135,1,2,2,3,1,1,213,150,2,3,2,14,4,4,2,2,2,1,3,2,1,3,2,6,7,2,2,1,2,1,53,3,50,2,154,5,1,1,1,1,2,1,3,1,2,23,2,20,2,5,12,35,1,1,4,14,1,29,44,6,75,6,24,2,3,9,1,2,1,3,1,2,3,1,103,26,3,3,1
"33",4,1,1,12,3,9,6,43,6,3,4,23,1,4,6,3,3,3,2,56,5,254,1,3,3,3,3,1,3,2,20,18,64,1,4,13,2,9,1,2,30,3,9,3,6,2,1,1,254,1,28,2,1,22,5,13,34,280,2,109,2,2,352,4,4,4,3.5,4,1,5,15,86,13,90,2,1,2,3,3,1,5,4,2,2,2,3,1,2,94,61,3,34,2,2,5,2,2,1,3,3,2,3,2,5,16,2,3,273.5,2,3,3,7,34,2,3,55,2,157,3,67,2,11,1,3,2,12,13,6,2,204,1,1,3,2,43,4,16,1,4,177,11,2,1,20,392.5,2,4,1,4,6,3,3,135,63,4,4,8,38,5,18,9,1,975,1,24,4,1,3,1,1,3,3,5,6,14,5,65,7,1,1,2,431,69,4,3,2,6,4,23,2,1,41,3,253,4,10,2,506,1,2
"34",3,16,4,2,1,37,1,8,1,1,3,2,65,5,88,19,4,1,24,2,2,14,177,4,7,52,2,2,51,27,10,30,1,4,1,1,10,3,5,17,2,39,78.5,7,2,248,3,2,1,337,9,4,3,4,1,1,1,1,1,2,3,32,1,1,414,2,2,2,2,1,304,1,3,1,3,114,1,1,1,3,3,1,7,9,18,4,128,4,1,2,2,5,48,106,2,3,3,6,1,1,3,26,32,3,2,1,1,46,417,1,18,2,2,3,2,7,442,1,1,77,30,125,27,1,11,3,2,2,8,1,4,4,79,1,2,13,3,240,43,2,291,43,214,3,2,108,1,110,24,111,6,2,2,3,3,1,31,2,8,2,23,33,3,2,2,1,484,1,3,81,1,1,1,2,2,2,1,3,14,9,134,719,2,1,126,1,2,3,11,22,4,2,294.5,5,6,13,190,78,353,231
"35",6,2,15,8,2,1,3,2,3,8,12,1,39,1,3,1,9,4,32,3,1,9,418,2,1,1,1,5,240.5,116.5,349,2,2,3,2,2,35,6,3,1,1,137,594,9,12,3,2,88,2,2,5,22,2,1,11,2,329,162,22,1,38,9,8,5,1,22,24,3,3,4,1,20,34.5,2,6,60,5,2,5,2,4,6,1,55,4,195,3,1,4,1,41,1,11,8,3,18,61,7,12,17,1,2,3,4,1,4,16,234,3,43,12,59,1,4,1,3,21,2,2,241,3,14,4,120.5,4,2,316,29,3,7,5,17,4,8,1,1,1,31,3,4,1,304,8,1,1,1,28,559,2,17,5,1,1,2,1,20,1,43,18,3,2,4,17,4,3,18,2,6,2,4,2,5,15,42,4,3,4,5,3,2,1,1,3,5,175,78,1,5,87,5,2,9,4,2,17,2,1,2,584,3
"36",4,2,5,363,426,5,97,1,6,4,1,3,4,4,2,2,1,6,1,1,5,308,4,1,16,12,20,120,1,14,1,8,3,6,3,35,3,1,8,5,5,2,2,2,84,5,4,3,14,3,1,1,22,3,3,4,26,2,17,3,1,231,2,45,2,6,4,1,413,3,1,2,2,7,4,7,2,3,280,4,2,3,9,9,3,2,1,621,106,5,1,3,4,1,1,6,4,2,212,39,5,4,18,2,58,76,2,1,1,3,1,1,33,2,14,2,3,35,75,2,1,2,5,3,1,133,3,1,1,6,2,27,1,3,156,1,28,3,2,2,5,3,2,4,85,137,2,11,2,1,2,22,4,1,652,2,1,32,24,58,3,3,81,16,4,3,3,4,6,276,48,335,3,249,3,1,1,8,3,93,3,2,1,4,1,3,393,2,1,38,5,105,1,1,71,14,3,2,2,5
"37",1,11,1,1,125,2,2,3,2,2,2,47,2,2,1,4,2,2,3,6,4,15,3,17,2,2,156,375,2,1,2,2,7,4,5,9,1,2,2,47,3,1,1,1,1,1,7,10,2,70,2,2,48,1,2,57,2,54,192,2,3,1,3,2,4,1,1,4,4,2,4,3,1,1,1,2,5,26,3,6,1,2,36,1,2,1,5,3,2,4,13,2,1,5,5,1,1,3,3,2,2,1,1,1,4,4,15,2,3,8,2,12,14,1,16,1,1,10,5,1,54,1,2,2,3,1,1,129,168,2,4,2,7,4,3,2,2,2,1,4,4,1,3,2,5,3,3,2,1,2,1,28,3,4,2,32,3,1,1,2,1,2,1,10,1,2,16,2,10,2,4,7,47,1,1,4,16,1,24,34,4,19,6,14,2,4,5,1,2,1,3,2,2,3,1,28,20,3,3,1
"38",2,1,2,8,3,16,9,7,3,3,5,9,1,5,42,3,3,3,2,81,3,226,2,3,3,3,3,1,3,2,3,7,34,1,4,4,2,4,1,2,11,3,4,3,11,3,1,2,372,1,31,3,1,18,5,7,4,263,2,82,2,2,338,3,3,2,3,8,1,5,13,8,4,15,3,1,3,4,2,1,4,4,2,2,1,3,2,2,116,36,3,22,2,2,4,2,2,1,2,3,1,3,2,5,10,2,3,443,2,2,3,4,37,7,3,34,2,38,3,22,2,4,1,4,2,107,23,4,2,195,1,1,13,2,27,3,12,1,3,171,2,2,1,22,264,2,6,1,4,4,3,2,150,16,6,3,11,27,2,4,7,1,934,1,37,4,1,3,1,1,3,2,4,3,8,5,147,6,1,1,2,657,76,2,3,2,9,5,7,2,1,10,3,183,2,6,2,639,1,2
"39",3,5,3,2,1,20,1,5,1,1,3,2,14,3,48,13,4,1,13,2,2,13,70,4,4,52,2,2,9,11,4,21,1,3,1,1,5,3,3,3,2,14,72,12,2,212,3,1,1,241,6,4,2,4,1,1,1,1,1,4,4,15,1,1,337,3,2,2,2,1,189,1,3,3,2,66,1,1,1,3,3,1,4,6,9,4,55,4,1,2,2,4,19,201,2,3,3,7,1,1,4,22,6,3,2,1,1,12,188,1,15,2,2,3,2,11,711,1,1,52,9,30,37,1,4,3,2,2,5,1,3,3,40,1,2,9,3,115,55,1,153,29,190,3,2,215,1,152,6,107,4,3,1,3,3,1,14,2,3,1,10,39,3,2,2,1,524,1,3,65,1,1,1,2,4,2,2,3,11,15,265,852,2,1,272,1,2,3,45,18,4,1,280,5,10,5,234,32,409,113
"40",5,3,20,4,2,1,3,2,4,6,4,1,15,1,3,1,10,4,10,3,1,4,254,2,1,1,1,3,141,134,333,1,2,2,2,2,10,8,4,1,1,143,459,11,9,2,2,58,3,2,5,36,3,2,4,2,62,104,6,1,134,21,5,7,1,53,7,3,3,4,2,11,10,2,6,91,4,2,4,2,5,5,1,23,5,71,3,1,4,1,8,1,3,12,3,19,143,6,4,10,3,2,3,4,1,3,22,181,4,15,8,15,1,5,1,3,57,2,2,252,3,8,3,113,6,2,105,6,3,8,5,25,9,5,1,4,1,47,4,3,1,374,4,1,1,1,24,291,3,9,7,1,2,2,1,11,2,41,8,3,2,4,16,3,3,12,2,5,2,3,2,4,12,25,2,3,3,2,2,2,1,1,3,5,71,97,1,4,23,3,2,4,4,2,3,1,1,1,358,3
"41",4,2,5,198,353,3,82,2,9,4,1,3,4,4,2,2,1,6,1,1,5,217,4,1,14,10,24,400,1,10,1,7,3,6,3,52,3,1,8,4,5,2,2,2,81,5,4,3,14,3,1,1,28,3,3,4,32,2,10,3,1,304,2,44,2,6,4,1,424,3,2,2,2,12,4,6,3,4,242,4,2,3,6,21,3,2,1,588,73,4,1,3,6,1,1,4,4,2,186,41,5,4,19,2,54,76,2,1,1,3,1,1,31,3,9,2,3,26,93,2,1,2,6,3,1,126,3,1,1,4,2,22,1,2,185,1,35,3,2,2,4,3,2,4,56,94,2,12,2,1,2,21,4,1,438,2,1,26,25,37,3,3,84,23,4,3,3,4,5,309,36,318,2,153,3,1,1,9,3,66,3,2,1,5,1,3,297,2,1,49,5,95,1,1,51,9,3,2,3,6
"42",1,11,1,1,159,2,2,5,2,2,2,74,2,2,1,4,2,2,3,6,4,9,2,12,2,2,283,239,2,1,2,2,7,4,4,8,1,2,2,36,3,1,1,1,1,1,11,10,2,76,2,3,69,1,2,56,2,46,180,2,4,1,3,2,4,1,1,4,4,2,3,3,1,3,1,2,5,51,2,6,1,2,18,1,2,1,5,3,2,5,11,2,1,6,18,1,1,3,3,2,2,1,1,1,5,4,15,2,3,12,2,12,10,1,22,1,1,8,4,1,50,1,2,2,3,1,1,156,185,2,4,2,8,4,3,2,2,2,1,4,2,1,3,2,5,3,3,2,1,2,1,27,3,4,2,56,3,1,1,1,1,2,1,7,1,2,11,2,10,2,4,6,33,1,1,4,14,1,25,28,4,29,5,12,2,4,3,1,2,1,3,2,3,3,1,41,14,3,2,1
"43",2,1,2,7,3,11,4,7,4,3,4,9,1,5,30,3,3,3,2,49,3,216,1,3,3,3,3,1,3,2,4,6,31,1,5,5,2,4,1,2,10,3,4,3,13,3,1,2,265,1,22,2,1,14,5,6,10,164,2,103,2,2,473,3,3,2,3,6,1,5,15,19,4,19,3,1,2,3,3,1,4,4,2,2,1,3,2,2,126,23,3,40,2,2,4,2,2,1,2,3,1,3,2,4,10,2,3,405,2,2,3,5,33,4,3,36,2,67,3,22,2,4,1,4,2,64,15,3,2,130,1,1,14,3,26,3,20,1,4,166,3,2,1,21,411,2,4,1,4,5,3,2,129,16,6,3,10,33,2,4,6,1,963,1,22,4,1,3,1,1,3,2,6,3,8,5,68,7,1,1,2,553,77,2,3,2,12,5,12,2,1,8,2,148,4,7,2,573,1,2
"44",3,6,3,2,1,22,1,4,1,1,3,2,13,3,37,13,4,1,10,2,2,7,122,4,4,36,2,2,19,12,3,23,1,3,1,1,5,3,3,5,2,17,63,11,2,222,3,1,1,305,6,4,2,4,1,1,1,1,1,4,3,25,1,1,316,3,2,2,2,1,177,1,3,2,2,50,1,1,1,3,3,1,5,7,9,4,64,4,1,2,2,4,14,141,2,3,3,7,1,1,4,22,8,3,2,1,1,11,232,1,12,2,2,2,2,9,703,1,1,55,10,61,33,1,4,3,2,2,5,1,3,3,50,1,2,9,3,112,52,1,126,21,200,3,2,246,1,179,6,99,4,3,1,3,3,1,11,2,3,2,12,65,3,2,2,1,565,1,3,75,1,1,1,2,4,2,2,2,12,14,264,877,2,1,171,1,2,3,22,12,4,1,431,4,5,5,241,47,330,263
"45",5,3,24,6,2,1,3,1,3,6,5,1,10,1,3,1,10,4,13,3,1,8,233,2,1,1,1,3,105,97,357,1,2,2,2,2,11,8,4,1,1,174,467,7,9,2,2,62,3,2,3,28,3,2,4,2,85,70,7,1,79,20,5,6,1,38,6,3,3,4,1,24,24,1,5,72,4,2,4,2,5,5,1,26,4,85,3,1,4,1,13,1,3,12,3,12,99,6,8,13,3,2,3,5,1,3,14,142,4,20,6,27,1,6,1,3,44,2,2,315,3,6,3,142,5,2,186,6,3,8,5,23,7,5,1,4,1,43,3,3,1,382,4,1,1,1,33,292,3,7,6,1,2,2,1,26,2,19,7,3,2,4,14,3,3,10,2,5,2,3,2,4,9,31,2,3,3,3,2,2,1,1,3,4,85,98,1,4,24,4,2,4,4,2,2,1,1,1,424,3
"46",13,3,66.5,148,250,20,154,1,144,17,1,3,6,9,1,4,1,8,1,1,5,857,3,2,44,32,19,164,1,180,1,14,14,10,20,571,3,1,4,1,3,2,3,2,143,14,6,2,71,2,3,3,34,3,2,5,44,2,35,6,1,680,2,69,3,11,3,1,321,3,9,2,2,25,3,5,3,7,271,4,2,4,36,87,3,2,2,729,803.5,5,1,3,4,1,1,7,2,2,962,243,10,15,150.5,2,111.5,247,2,1,1,2,1,1,88,25,42,2,20,106,437,3,1,2,4,3,2,183,3,1,1,34,2,116,1,3,238,1,104.5,3,1,1,10,6,2,15,409,132.5,2,129,2,1,2,4,4,1,698,2,1,90,53,273,6,6,261,243,11,5,6,7,119,145,45.5,540,3,447,29,1,2,21,5,158,3,2,1,74,1,3,337,2,1,292,7,465,1,1,233,163,14,1,3,11
"47",2,27,2,10,161,2,48,40,3,2,2,336,2,2,2,3,2,2,2,61,3,2,7,31,2,2,477,491,5,1,8,2,24,4,10,32,1,2,3,94,9,1,1,1,1,1,37,117,5,625,2,4,219,1,4,117,2,47,181,3,6,1,6,3,1,1,1,8,6,2,7,4,1,4,1,2,4,317,4,5,1,2,101,1,1,1,9,3,2,6,15,2,1,5,17,1,1,6,2,3,3,1,1,1,5,5,53,2,3,10,2,9,31,1,123,1,1,51,4,1,324,1,16,4,1,1,1,127,319,4,3,2,3,2,11,4,1,2,2,3,2,1,3,2,33,11,3,2,1,2,1,123,3,66,4,310,63,3,1,3,1,2,1,24,1,2,257,2,87,7,3,9,2,1,5,4,31,1,34,114,7,79,7,156,2,4,60,1,2,1,3,2,2,5,1,121,19,3,4,1
"48",5,1,1,4,11.5,15,19,16,15,4,3,42,1,4,14,2,3,6,3,369,4,137,4,3,3,5,3,1,2,3,60,117.5,5,1,2,9,2,154,1,2,208.5,3,14,4,9,3,1,1,290,1,462.5,1,1,66,6,15,25,63,2,81,3,2,474,6,4,5,4,21,1,6,6,21,32,74.5,2,1,2,2,2,1,5,6,4,2,2,3,1,4,22,78,4,48,2,9,5,2,3,1,3,2,4,3,3,6,120,2,3,359,2,3,3,6,24,23,3,426,6,195,3,85,2,7,1,38,3,105,121,19,2,324,1,1,46,4,209,2,21,1,3,776,6,2,1,79,668.5,2,7,1,6,6,3,5,209,36.5,5,20,15,68,2,8,17,1,953,1,215,7,2,3,1,1,4,5,22,3,52,5,132,9,1,1,5,527,177,2,5,1,403.5,6,18,2,2,16,5,416,6,7,3,456,1,2
"49",6,16,5,9,2,12,1,11,1,1,4,2,31.5,3,97,17,7,1,145,2,2,100,309,5,13,102,2,2,25,28,6,20,1,2,1,1,4,3,2,33,2,69,54,9,2,713,2,3,1,788,22,2,3,6,1,1,1,1,1,11,9,20,1,1,428,6,2,2,2,1,832.5,1,3,2,4,159,1,3,9,7,3,1,62,29,44,4,312,41,1,3,2,6,70,330,2,3,4,7,1,1,5,233,21,4,9,1,1,7,571,1,22,2,2,4,1,10,830,1,1,27,48,82,85,1,5,3,2,2,7,1,4,38,194,1,1,231,3,152,52,2,207,47,28,3,2,234,1,214,41,37,10,2,2,2,6,1,11,4,12,2,9,105,26,3,3,1,773.5,1,3,44,1,1,1,2,19,2,1,3,30,23,663,973,2,1,849,2,2,5,149,17,4,1,466,4,12,27,87,47,114,408
"50",7,2,55.5,36,1,1,6,2,2,8,5,1,20,1,4,1,137,4,42,3,1,60,639,1,1,1,1,20,341,128,671,1,2,3,3,2,6,162,11,3,1,538.5,642,12,25,7,3,143,6,3,52,22,2,2,7,2,109,250,11,1,174,51,10,4,2,250,31,3,5,4,16,74,14,1,14,196,6,1,3,2,4,5,2,222,9,209,4,1,51,1,74.5,1,29,59,3,12,17,22,5,20,1,2,2,3,1,9,14,133,4,96,58,48,1,11,2,5,253.5,2,2,90,3,4,2,279,13,2,254,88,4,2,5,41,117,39,2,5,2,59,5,5,1,433,4,1,1,1,174,167,3,35,8,1,1,3,1,57,2,22,30,1,2,7,90,2,2,32,1,4,2,2,2,10,7,27,22,3,3,2,4,2,1,1,6,47,243,126,1,3,98,8,1,12,4,2,3,3,1,2,907,26
"51",6,3,21,188,316,7,230,1,23,13,1,3,15,4,1,2,1,6,1,1,5,882,5,1,14,6,32,112,1,149,1,21,6,8,6,238,3,1,17,3,4,2,3,2,143,9,4,2,74,3,4,3,8,3,3,3,36,2,26,3,1,757,2,30,2,11,4,1,306,4,3,2,2,10,4,8,3,4,310,4,2,4,76,32,3,2,1,696,630,2,1,4,3,1,1,10,4,2,969,163,5,4,40,2,116,102,2,1,1,5,1,1,232,3,18,2,7,122,141,3,1,3,6,2,1,205,3,1,1,21,2,73,1,2,242,2,78,3,2,1,8,3,2,6,392,158,3,43,2,1,2,10,4,1,560,2,1,51,55,268,3,11,186,104,5,3,9,4,80,276,24,784,2,682,14,1,2,8,5,190,2,2,1,83,1,3,196,2,1,124,5,384,1,2,292,158,4,2,4,8
"52",1,24,1,4,174,3,13,38,2,2,2,170,3,2,2,4,2,2,2,29,4,17,3,38,2,2,324,479,4,1,13,6,21,4,5,19,1,2,2,129,8,1,1,1,1,2,41,44,2,348,2,4,175,1,2,63,2,44,205,2,3,1,3,2,3,1,1,3,5,2,11,7,1,1,1,2,4,51,4,8,1,2,67,1,1,1,16,6,2,6,27,2,1,13,7,1,1,4,3,2,2,1,1,1,4,3,71,2,3,8,3,7,31,1,69,1,1,36,4,1,233,1,2,3,2,1,1,185,174,2,4,2,3,3,4,3,1,2,1,4,5,1,3,1,20,3,2,1,1,2,1,66,3,9,3,94,48,1,1,2,1,2,1,45,1,2,91,2,75,4,3,5,19,1,1,5,19,1,16,72,4,19,10,97,2,4,31,1,2,1,3,2,2,8,1,22,13,3,2,1
"53",2,2,2,8,4,28,10,5,8,3,4,13,1,5,34,3,3,4,3,389,3,265,4,3,3,3,3,1,2,3,15,42,29,1,4,5,2,56,1,2,66,3,2,3,11,6,1,1,199,1,457,1,1,27,7,8,18,24,2,47,2,2,568,3,5,4,3,8,1,5,22,20,10,29,3,1,2,3,2,1,5,3,1,2,2,3,2,3,45,65,4,31,2,5,4,2,2,1,2,3,3,3,3,7,20,2,3,416,2,3,2,16,18,27,3,304,2,31,3,156,2,11,1,9,3,166,53,6,2,614,1,1,31,4,109,1,82,1,3,670,3,2,1,50,445,2,5,2,8,3,3,3,161,23,6,20,30,40,2,5,8,1,970,1,117,4,1,3,1,1,4,2,9,3,29,4,181,10,1,1,3,452,225,2,3,2,209,5,5,6,1,7,3,546,3,4,7,530,1,2
"54",4,26,5,11,1,8,1,4,1,1,3,2,32,3,70,14,12,1,87,2,2,116,141,5,7,41,2,2,20,38,8,29,1,2,1,1,4,3,3,12,2,85,172,12,2,522,3,3,1,519,21,5,2,4,1,1,1,1,1,9,6,23,1,1,489,5,2,2,2,1,757,1,3,2,2,112,1,1,7,6,3,1,26,64,21,4,122,28,1,3,2,3,102,211,2,3,3,10,1,1,4,89,10,6,3,1,1,7,380,1,13,2,2,2,2,7,986,1,1,38,25,106,18,1,5,3,2,2,6,1,3,7,175,1,2,150,3,188,55,2,137,59,30,3,1,130,1,187,14,75,4,2,2,3,2,1,21,4,3,1,13,79,9,2,3,1,641,1,3,134,1,1,1,2,32,2,1,3,47,70,677,997,2,1,843,1,2,4,221,43,4,1,325,3,8,32,119,36,224,109
"55",8,1,29,15,2,1,12,2,3,7,5,1,4,1,5,1,72,5,22,3,1,21,490,2,1,1,1,7,183,80,490,1,2,3,2,2,7,147,5,1,1,248,572,9,13,3,2,81,3,2,8,31,3,2,4,2,50,169,12,1,339,36,4,6,1,129,7,4,4,3,8,35,14,3,7,267,5,2,3,2,4,6,5,164,5,57,3,1,15,1,54,1,9,41,3,11,99,6,4,8,1,2,2,3,1,5,31,182,4,13,18,13,1,6,1,3,314,2,2,175,3,2,3,156,10,2,198,30,4,3,5,58,91,5,1,4,2,84,5,3,1,500,4,2,2,1,91,183,3,16,8,1,1,2,1,92,2,35,41,3,2,9,37,3,2,16,2,5,2,2,2,10,10,18,21,3,4,2,3,2,1,1,3,16,165,134,1,3,25,4,2,9,4,1,2,2,1,1,770,4
"56",6,4,24,178,228,7,150,1,35,14,1,3,12,4,1,3,1,6,1,1,5,907,5,1,14,7,55,299,1,98,1,15,6,7,7,331,3,1,10,3,10,2,6,2,118,9,4,2,71,3,3,3,14,3,3,4,29,2,22,3,1,852,2,32,2,10,4,1,277,3,4,2,2,15,4,8,4,4,253,4,2,5,61,50,3,2,1,623,552,2,1,3,3,1,1,8,4,2,974,193,5,4,78,2,79,133,6,1,1,3,1,1,159,5,14,2,9,86,203,2,1,2,7,2,1,174,3,1,1,19,3,101,1,2,200,1,46,3,2,1,4,3,2,6,388,152,3,57,2,1,2,10,4,1,491,2,1,45,48,233,3,7,163,166,5,3,3,4,67,316,32,743,2,513,12,1,2,8,5,162,2,2,1,61,1,3,228,2,1,151,5,403,1,2,221,114,4,2,4,8
"57",1,19,1,8,164,2,13,49,2,2,2,166,3,2,2,4,2,2,2,24,4,14,4,28,1,2,516,374,4,1,8,3,29,4,6,18,1,2,2,101,6,1,1,1,1,2,40,40,2,558,2,5,207,1,2,61,2,45,198,2,3,1,3,2,4,2,1,3,3,2,9,5,1,3,1,2,3,162,3,7,1,2,43,1,1,1,19,11,2,6,24,2,1,13,16,1,1,3,3,2,2,1,1,1,4,4,54,2,3,8,3,7,36,1,115,1,1,22,4,1,247,1,3,3,2,1,1,177,168,2,5,1,2,3,5,3,1,2,1,3,3,1,3,1,22,3,2,1,1,2,1,52,3,13,2,132,44,1,1,1,1,2,1,26,1,2,85,2,87,4,3,7,15,1,1,5,13,1,14,71,4,24,7,78,2,4,23,1,2,1,3,2,3,6,1,57,6,3,2,1
"58",2,2,2,5,4,15,5,8,7,3,4,14,1,5,40,2,3,4,3,388,3,183,3,3,3,3,3,1,3,3,15,43,20,1,3,5,2,90,1,2,76,3,2,3,16,4,1,1,142,1,337,1,1,29,7,8,40,26,2,43,2,2,665,3,3,4,3,7,1,5,18,29,9,21,3,1,2,3,6,1,5,3,1,2,2,3,2,3,49,53,3,50,2,4,4,2,2,1,2,3,3,3,2,7,24,2,2,363,2,4,2,16,20,31,3,293,2,43,3,187,2,15,1,8,3,133,42,5,2,493,1,2,32,4,113,2,66,1,4,661,6,2,1,44,624,2,6,2,5,5,3,3,115,20,5,18,13,28,2,6,7,1,953,1,89,4,1,3,1,1,4,2,14,3,30,4,142,14,1,1,3,389,169,2,3,1,195,5,7,4,2,7,2,443,7,4,3,468,1,2
"59",5,20,5,4,1,8,1,4,1,1,3,2,28,3,57,13,9,1,66,2,2,102,210,5,7,35,2,2,36,27,6,32,1,2,1,1,4,3,3,10,2,63,101,8,2,533,2,3,1,610,23,4,2,4,1,1,1,1,1,6,5,22,1,1,524,5,2,2,2,1,785,1,3,2,2,76,1,2,5,8,3,1,14,60,14,4,146,25,1,3,2,6,88,323,2,3,3,8,1,1,4,122,9,5,2,1,1,5,441,1,14,2,2,2,2,9,979,1,1,43,34,120,23,1,5,3,2,2,8,1,2,10,205,1,2,138,3,161,43,2,136,52,28,3,1,129,1,176,10,62,4,2,2,2,3,1,12,4,5,2,11,92,11,2,3,1,781,1,3,90,1,1,1,2,29,2,1,3,35,59,659,996,2,1,752,2,2,3,152,27,4,1,322,3,8,30,148,38,135,285
"60",9,1,47,12,2,1,4,2,3,9,5,1,6,1,5,1,93,5,17,3,1,29,575,2,2,1,1,8,179,71,502,1,2,3,2,2,7,153,5,1,1,380,521,12,13,3,3,92,3,2,12,30,3,2,4,2,74,143,13,1,262,31,6,6,1,98,6,4,5,4,13,82,38,1,8,191,6,1,2,2,4,6,2,141,4,67,3,1,20,1,80,1,10,27,3,7,57,6,5,14,1,2,3,3,1,5,18,130,4,24,15,19,1,4,1,3,286,2,2,237,3,3,2,160,10,2,200,46,4,3,4,47,87,7,1,4,2,68,3,4,1,624,4,2,2,1,89,234,3,18,7,1,1,3,1,83,2,32,41,3,2,9,64,3,2,13,2,6,2,2,2,11,6,14,18,3,4,2,3,2,1,1,3,13,174,124,1,4,61,3,1,5,5,1,3,2,1,1,800,6
"61",4.00354719161987,3.93102312088013,3.92210984230042,3.83786511421204,4.2285737991333,4.1091639995575,3.81013798713684,4.17932105064392,3.85926914215088,4.20220398902893,4.20537996292114,4.08736491203308,3.93252420425415,3.99028587341309,3.8308310508728,4.2449369430542,4.40418195724487,4.09524989128113,4.025799036026,4.24311995506287,4.18433094024658,3.79366612434387,3.72888898849487,4.20580387115479,4.76187920570374,4.85467910766602,4.65179514884949,3.85017895698547,3.62421321868896,3.84100103378296,3.79448485374451,3.92551302909851,4.01460695266724,4.23126792907715,3.80550694465637,3.88417196273804,4.25535583496094,3.98494410514832,4.46971607208252,3.81636691093445,4.33010196685791,3.99280691146851,4.1745080947876,4.24085593223572,4.2244188785553,4.14332485198975,4.30517911911011,4.45508289337158,3.79562211036682,4.07603192329407,3.94600605964661,4.52344799041748,4.21204805374146,4.17662477493286,4.22776007652283,4.11258220672607,4.18103408813477,4.6198558807373,4.08084392547607,4.16739797592163,4.1277859210968,3.9087290763855,4.08839392662048,4.56728005409241,3.89548301696777,3.90877795219421,4.52793788909912,3.9939398765564,4.4510760307312,4.40000200271606,3.83346199989319,3.99047684669495,4.15513491630554,4.20297002792358,4.41916918754578,4.14198017120361,4.18835496902466,4.26462507247925,3.92953395843506,4.26110911369324,4.69249486923218,4.19920301437378,4.14738917350769,4.03188419342041,4.32366514205933,4.86227607727051,4.38735699653625,3.93406510353088,4.08771300315857,4.25641894340515,3.91000819206238,4.25679087638855,3.98293590545654,3.8350031375885,4.24397015571594,3.76121592521667,4.66381502151489,4.2328929901123,4.4330530166626,4.05920505523682,4.30006098747253,4.4263858795166,4.38787317276001,4.21195602416992,4.28799319267273,4.21508097648621,4.11916708946228,4.13320207595825,4.70528388023376,4.07434320449829,4.03774404525757,4.08469915390015,3.95213198661804,4.15719795227051,4.66649603843689,4.28835010528564,4.25143003463745,4.66382002830505,4.18720388412476,4.13030314445496,4.0638120174408,4.01151394844055,4.30339002609253,3.88968300819397,4.66950511932373,4.30296587944031,4.19417285919189,4.22528386116028,4.3220739364624,3.88674187660217,4.7186861038208,4.1782751083374,3.70264387130737,4.08002614974976,3.58213305473328,3.74808287620544,3.96641707420349,4.27301907539368,4.32271003723145,4.45567607879639,4.03308892250061,4.07626295089722,4.26889681816101,4.2790699005127,4.31688404083252,4.650230884552,4.32263922691345,4.42447519302368,4.22193503379822,4.50293016433716,4.49910092353821,3.69215488433838,4.44876599311829,3.9447329044342,3.81101608276367,3.99414205551147,4.00464391708374,3.91818404197693,3.95487117767334,4.29813385009766,4.3129198551178,4.09278082847595,3.85759902000427,3.94905281066895,3.96716594696045,4.23992300033569,3.98306584358215,4.211590051651,4.20342683792114,4.27754497528076,4.25861692428589,4.46219396591187,3.89562392234802,4.01099801063538,4.01915311813354,4.59863495826721,3.87298798561096,4.29081892967224,4.05172109603882,3.92592811584473,3.98703908920288,4.17640900611877,4.00083208084106,4.02171802520752,3.91696786880493,3.96119499206543,3.99568605422974,4.3794219493866,4.03077387809753,3.73789596557617,4.22147107124329,3.95671486854553,4.00275301933289,3.94479393959045,4.0991370677948,3.96059203147888,3.79849410057068,4.22994089126587,4.02869606018066,4.01232194900513
