"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"11",62,2,3,102,12,15,3,1,20,5,2,8,2,2,2,4,3,14,1,1,3,13,3,1,4,3,280,8,2,3,1,3,13,3,3,93,2,1,293,9,8,3,4,5,23,12,4,2,3,3,1,1,158,2,5,15,12,1,3,2,4,5,3,621,2,214,2,1,4,6,3,5,3,4,4,3,5,12,5,7,2,24,2,3,6,1,2,106,74,11,2,3,3,1,1,7,2,3,21,29,4,5,6,1,75,8,3,1,2,5,1,2,41,2,256,2,5,79,5,2,1,22,4,7,2,110,2,2,2,2,1,6,1,3,5,2,2,5,3,7,50,4,2,52,25,121,13,3,2,2,4,104,4,1,76,2,1,2,182,157,3,4,5,2,2,3,27,12,4,19,97,37,3,4,18,1,4,5,8,3,520,2,1,287,1,21,12,2,1,2,2,11,1,1,5,26,14,2,3,9
"12",3,1,1,1,215,3,5,4,10,4,1,153,3,3,1,2,1,2,3,2,29,9,2,9,1,2,7,19,1,1,2,4,3,2,10,289,1,2,4,1,7,1,1,1,1,1,6,12,6,2,3,2,47,1,2,69,1,7,99,1,1,1,1,2,1,2,1,5,2,1,4,14,2,1,1,2,2,43,1,3,1,176,4,2,1,2,3,5,1,717,12,2,1,15,3,1,1,2,3,2,3,1,1,2,3,14,2,2,3,2,2,4,3,1,61,1,1,4,4,1,6,1,3,3,1,3,1,14,3,4,3,1,2,1,2,1,1,2,1,1,5,1,3,2,7,4,2,1,1,1,3,4,5,3,10,5,5,1,1,3,1,8,1,1,1,1,4,6,7,2,4,18,5,1,17,5,5,1,5,2,2,3,23,22,2,3,24,1,2,1,1,3,2,2,1,90,4,1,2,1
"13",1,3,2,204,284,2,13,2,24,2,10,16,1,5,17,1,2,1,2,4,13,3,1,51,12,4,5,1,4,2,3,2,1,1,12,250,3,4,2,4,285,2,2,2,11,2,1,1,10,1,17,3,2,4,51,7,8,9,2,10,8,2,11,70,3,5,3,10,1,2,2,67,8,5,2,1,3,4,4,1,17,2,3,1,2,3,1,1,3,431,4,4,2,12,6,2,3,1,8,15,1,3,3,3,29,3,4,3,1,6,3,5,170,3,2,3,2,16,3,3,2,2,1,54,3,5,31,7,1,16,2,2,202,2,10,4,8,1,2,2,25,2,1,48,358,2,172,2,3,3,1,6,27,2,5,1,2,5,4,13,10,1,3,3,6,6,1,4,1,1,3,3,4,2,5,3,93,2,1,1,6,5,83,1,9,2,5,3,3,3,3,2,5,6,2,21,7,47,1,3
"14",2,49,64,2,2,9,1,46,25,1,3,1,7,4,11,139,22,8,21,3,2,588,231,5,3,5,2,2,28,6,9,5,2,4,2,1,4,3,1,2,2,6,3,30,2,36,2,8,1,78,6,4,1,43,1,1,2,2,1,3,18,50,2,1,406,1,4,2,3,12,42,1,1,2,3,24,1,1,3,4,3,1,12,8,44,4,26,12,2,2,1,5,21,2,2,3,26,442,1,1,7,26,4,11,2,1,1,57,12,1,726,1,2,291,4,248,508,1,1,23,126,586,41,1,33,1,3,1,4,1,5,158,64,19,3,3,11,129,345,3,34,32,5,4,1,5,1,603,8,41,2,9,1,5,56,3,189,6,677,2,83,33,2,11,3,2,17,1,2,15,1,1,1,3,22,4,2,3,216,7,17,4,2,2,3,1,2,8,483,24,14,1,61,327,46,2,2,452,7,15
"15",23,5,18,4,1,1,2,5,1,3,4,2,8,1,28,3,125,4,582,300,1,10,141,2,2,1,1,47,274,26,71,1,4,9,1,2,219,17,3,3,1,13,5,88,3,3,28,14,2,13,8,147,4,8,3,2,5,22,19,4,52,15,4,4,59,8,56,4,24,5,1,19,86,3,6,40,4,2,2,2,45,3,1,71,38,11,4,2,48,1,6,1,16,11,191,4,50,52,7,3,2,2,2,31,1,2,17,415,50,3,728,36,1,103,1,4,4,2,2,389,7,643,2,2,12,2,49,3,5,3,4,7,16,5,1,5,3,840,32,8,1,27,4,1,2,1,44,550,75,208,124,1,2,9,1,7,400,4,45,1,2,10,8,30,5,4,12,2,11,3,2,2,2,5,32,2,1,7,2,18,1,1,3,3,42,26,1,6,808,21,11,4,18,35,3,1,1,3,58,2
"16",7,2,3,5,25,7,2,2,10,4,1,4,3,5,2,2,3,3,2,1,3,21,3,1,2,5,5,2,1,2,1,3,6,4,5,28,3,1,23,4,4,3,3,3,4,4,4,2,3,2,1,3,23,2,3,4,4,1,4,1,3,3,3,111,1,8,2,1,7,6,5,5,1,5,3,3,1,5,9,6,3,4,4,3,1,2,1,18,179.5,3,1,7,2,1,1,4,2,2,4,6,7,3,2,2,10,4,3,1,1,19,1,2,13,2,78,3,3,3,4,3,1,3,3,4,2,19,2,1,1,2,3,2,1,4,4,2,4,3,3,11,19,3,2,26,5,89,3,3,3,2,4,41,4,1,3,2,1,3,21,12,2,3,3,4,4,3,11,5,3,19,5,6,2,7,3,3,2,3,5,5,9,2,1,24,1,10,5,2,1,5,4,9,1,1,4,16.5,4,2,3,11
"17",2,3,1,1,111,4,5,3,1,2,2,10.5,1,4,1,3,1,7,3,2,73,26,2,2,1,1,4,6,2,1,3,2,4,2,3,224,1,2,3,2,6,1,1,2,1,1,3,4,4,3,2,1,10,1,4,18,1,5,16,3,1,1,1,2,2,1,1,4,2,2,14,2,3,1,2,2,3,8,2,4,1,16,3,2,3,1,3,2,1,51,5,2,1,2,2,1,1,3,2,1,4,1,1,1,3,5,2,2,4,2,2,4,2,1,7,1,1,4,5,1,4,1,2,2,1,3,1,3,3,3,2,3,5,2,2,1,1,2,1,1,2,2,3,3,42,3,2,1,1,1,3,2,3,3,1,5,3,1,1,3,1,2,1,1,1,2,14,2,4,2,3,4,4,1,1,5,25,1,3,3,5,4,2,5,2,3,6,1,2,1,1,2,2,2,1,19,2,1,1,2
"18",1,1,2,12,50,2,4,4,4,5,3,35.5,2,3,13,4,2,1,1,3,6,4,1,5,5,3,3,1,21,3,2,4,2,1,4,17,2,3,1,3,11,2,2,1,3,2,1,1,14,1,9,2,1,3,75,5,3,38,2,7,2,2,4,4,3,2,3,5,1,3,1,46,4,4,1,1,2,3,4,1,4,2,2,1,4,3,2,3,2,76,2,4,3,3,4,2,3,1,3,4,2,2,7,5,42,2,4,4,2,4,3,1,94,3,2,2,2,7,2,2,2,2,1,5,3,4,5,2,2,21,1,1,18,1,6,4,56,1,2,2,14.5,1,1,21,18,2,6,2,2,3,2,3,12.5,2,5,3,2,2,2,5,3,1,2,2,2,4,1,4,1,1,4,3,5,2,2,2,105,2,1,1,3,5,25,3,20,2,3,7,3,2,2,5,3,9,2,3,5,79,2,7
"19",3,5,11,2,2,6,1,7,3,1,4,1,11,2,26,5,16,2,4,4,2,198,138,6,4,4,1,5,7,10,123,7,1,3,1,1,6,4,2,1,2,16,6,30,2,250,2,3,1,6,12,4,2,6,1,1,2,2,1,4,9,24,2,1,66,4,4,2,4,4,30,1,2,2,4,181,5,1,1,3,2,1,6,7,5,4,14,14,3,2,3,3,71,22,3,39,5,163,1,2,1,36,9,3,2,1,1,225.5,9,1,147,3,3,18,3,58,282,1,1,5,9,6,8,1,7,1,3,4,5,1,5,7,2,3,3,3,3,4,387.5,3,5,4,6,2,1,4,1,437.5,92.5,334,1,5,1,20,4,1,16,159,44,2,451,214.5,4,5,3,1,3,3,2,51.5,1,1,1,3,7,1,1,6,16,4,10,3,16,1,35,1,2,3,8,184,3,1,18,140,26,1,6,30,9,3
"20",30,4,4,3,1,1,3,1,2,3,5,2,4,1,7,1,169,4,16,203,1,1,469,7,3,2,2,19,188,28,13,1,3,5,2,2,372,5,5,8,1,21,10,25,5,3,5,16,2,5,8,13,3,4,8,2,75,13,10,2,4,27,8,37,4,42,21,3,6,1,2,6,8,3,5,36,4,2,3,2,5,3,1,525.5,2,34,4,1,259.5,1,4,1,16,4,72,13,8,10,5,3,3,4,6,4,1,3,86,19,11,3,137.5,20,1,57,1,4,4,2,3,630,3,46,5,3,6,2,4,9,12,295.5,4,6,4,6,1,15,2,371,4,4,1,39,4,1,2,1,4,545,157,40,24.5,1,2,4,2,11,140,66.5,57,1,6,4,13.5,3,5,10,2,1,5,64,2,2,3,4,6,4,3,5,2,2,1,1,3,2,3,6,1,4,879.5,3,5,3,4,5,3,2,1,3,10,1
"21",4,1,3,5,4,8,3,2,9,4,1,4,3,5,2,3,2,4,2,1,3,7,3,1,2,4,5,2,1,3,1,2,27,3,5,54,3,1,7,5,3,3,3,3,3,4,3,2,4,2,1,3,15,2,2,5,4,1,3,1,3,3,3,68,1,12,2,1,13,5,3,3,1,5,4,3,1,5,5,5,2,5,4,3,1,2,2,29,106,3,1,5,3,1,1,4,2,2,4,5,5,4,2,2,5,4,4,1,2,13,1,3,4,2,41,3,2,3,4,3,2,3,3,3,3,45,2,1,1,1,3,2,1,3,5,2,3,3,2,8,10,4,2,9,3,204,3,3,3,2,4,26,3,1,4,2,1,4,4,14,2,4,4,4,5,3,13,5,4,11,6,8,2,4,3,4,3,3,4,6,6,2,1,26,1,4,5,2,1,4,5,12,1,1,4,5,3,2,3,4
"22",2,3,1,1,14,3,6,3,1,1,2,3,2,3,1,2,1,5,3,2,25,4,1,2,1,1,3,3,2,1,3,3,4,2,3,112,1,4,3,3,5,1,1,1,1,1,5,4,3,3,2,1,5,1,3,21,1,5,6,4,1,1,1,2,2,1,1,3,2,2,7,2,3,1,1,2,3,6,1,4,1,8,3,2,3,1,3,3,1,69,3,2,1,2,3,1,1,3,2,2,2,1,1,1,3,2,2,2,3,2,2,4,2,1,6,1,1,5,5,1,4,1,2,2,1,3,1,3,3,3,2,3,2,1,3,1,1,2,1,3,2,2,3,3,14,3,2,1,1,1,3,4,4,4,1,4,2,1,1,3,1,3,1,1,1,2,4,2,5,2,3,4,4,1,1,3,19,1,3,3,3,4,3,10,2,3,4,1,2,1,1,2,2,2,1,12,2,1,1,2
"23",1,2,2,7,43,2,4,4,2,5,4,17,1,4,9,4,3,1,1,3,5,18,2,4,5,3,4,1,17,2,2,4,2,1,4,34,2,2,1,2,7,2,2,2,4,2,1,1,10,1,10,2,1,3,20,3,3,23,1,10,2,2,4,4,3,2,3,5,1,1,2,21,2,4,2,1,2,3,4,1,4,3,1,1,4,3,1,2,2,19,2,4,2,3,4,2,3,1,3,4,1,2,4,5,6,3,3,3,1,4,3,1,77,3,2,2,3,6,2,2,1,2,1,5,2,4,4,2,2,12,1,1,17,2,4,3,14,1,3,1,11,1,1,8,45,2,6,2,2,3,1,2,9,2,3,3,3,2,2,4,3,1,2,3,2,4,1,4,1,1,4,3,5,2,4,5,256,2,1,1,4,5,21,3,8,2,3,5,3,3,2,4,3,11,2,3,6,15,2,9
"24",3,5,5,2,2,6,1,23,4,3,3,1,5,2,7,6,8,2,4,4,2,173,379,5,4,5,1,4,7,6,56,7,1,4,1,1,4,3,2,1,2,14,4,6,2,92,2,3,1,7,4,4,2,4,1,2,2,2,2,3,5,24,2,1,98,3,4,2,3,4,6,1,4,2,3,302,4,1,2,3,3,1,5,5,5,4,7,11,3,2,4,3,67,62,2,9,5,59,1,1,3,15,6,4,2,1,1,236,5,1,102,2,3,11,3,6,647,1,1,8,6,7,6,1,5,1,3,4,4,2,5,7,3,4,2,4,4,5,291,2,4,3,14,2,1,4,1,315,38,274,2,6,1,6,5,1,4,46,22,2,202,92,3,2,3,1,3,3,2,62,2,1,1,3,5,1,1,5,7,4,17,3,5,1,33,1,2,3,4,113,3,1,8,251,19,2,5,6,7,3
"25",9,4,4,3,1,1,2,1,3,2,5,2,4,1,11,1,167,3,5,93,1,1,829,3,3,2,2,24,54,11,9,1,3,5,2,2,180,5,4,4,1,7,7,13,5,3,4,6,2,4,5,13,3,5,5,1,42,4,5,2,4,11,5,14,12,59,10,4,4,3,1,4,11,3,5,17,5,2,3,2,5,2,2,462,2,13,4,1,104,1,5,1,10,4,26,7,15,6,5,3,4,3,3,3,1,5,18,10,6,3,64,6,1,8,1,4,4,2,3,233,3,21,4,4,7,2,5,5,8,127,4,6,5,8,1,7,2,398,4,4,1,13,4,1,2,1,5,390,59,158,15,1,2,3,2,8,39,38,27,1,4,2,7,5,4,5,2,1,3,24,1,2,3,5,2,2,2,4,2,2,1,1,2,2,3,10,1,4,748,2,4,3,5,3,3,1,1,3,5,1
"26",4,1,3,5,7,8,3,2,8,4,1,5,3,5,2,3,2,4,2,1,3,4,3,1,2,4,5,2,1,3,1,2,30,4,5,37,3,1,7,5,3,3,3,3,3,4,3,2,4,2,1,3,17,2,2,3,4,1,4,1,3,3,3,78,1,10,2,1,12,5,3,3,1,5,4,3,1,5,5,5,2,5,4,3,1,2,2,32,88,4,1,5,3,1,1,4,2,2,4,5,5,4,2,2,5,4,4,1,1,9,1,3,4,2,35,3,2,4,4,3,2,3,3,3,3,40,2,1,1,2,3,2,1,3,5,2,3,3,2,9,8,4,2,8,3,231,3,3,3,2,4,21,4,1,4,2,1,4,6,14,2,4,3,4,5,3,11,5,3,15,6,8,2,5,2,4,3,3,4,5,7,2,1,27,1,4,5,2,1,3,4,12,1,1,4,5,3,1,3,4
"27",2,3,1,1,32,3,6,3,1,1,2,3,1,3,1,2,1,5,3,2,31,5,1,2,1,1,4,3,2,1,3,3,4,2,3,132,1,4,3,3,5,1,1,1,1,1,4,4,3,3,2,1,5,1,3,24,1,7,7,3,1,1,1,2,2,1,1,3,2,2,5,2,4,1,1,2,3,6,1,4,1,8,3,2,3,1,3,3,1,87,3,2,1,2,2,1,1,3,2,2,3,1,1,1,3,3,2,2,3,2,2,4,2,1,6,1,1,5,5,1,3,1,2,2,1,3,1,3,3,3,2,3,2,1,3,1,1,1,1,2,2,2,3,3,18,3,2,1,1,1,3,3,3,4,1,4,2,1,1,3,1,3,1,1,1,2,6,1,5,2,3,4,4,1,1,3,30,1,3,3,3,4,3,9,2,3,6,1,2,1,1,2,2,2,1,11,2,2,1,2
"28",1,2,2,7,35,2,4,4,2,5,4,19,2,4,15,4,3,1,1,3,5,9,2,4,5,3,3,1,18,2,2,4,2,1,4,22,2,2,1,2,7,2,2,2,4,2,1,1,15,1,10,2,1,3,26,4,3,19,1,8,2,2,4,4,3,2,3,5,1,1,2,20,3,4,2,1,2,3,4,1,4,3,1,1,4,3,1,2,2,26,2,4,2,3,4,2,3,1,3,4,1,2,4,5,6,2,3,3,2,4,3,1,75,3,2,2,3,6,2,2,1,2,1,5,2,4,4,2,2,12,1,1,16,2,4,3,13,2,3,1,10,1,1,10,36,2,7,2,2,3,1,2,8,2,3,3,3,2,2,4,3,1,2,2,2,4,1,4,1,1,4,3,5,2,3,5,312,2,1,1,4,5,19,3,6,1,3,5,3,2,2,4,3,7,2,3,10,32,2,8
"29",3,5,7,2,2,5,1,11,4,2,3,1,5,2,7,5,8,2,4,4,2,118,329,5,4,5,1,4,6,6,59,5,1,3,1,1,4,3,2,1,2,13,4,6,2,118,2,3,1,9,4,4,2,4,1,2,2,2,2,4,5,29,2,1,150,3,4,2,3,4,7,1,2,2,3,355,4,1,2,3,3,1,5,5,5,4,7,8,3,2,4,3,52,50,3,9,5,80,1,1,2,15,6,3,2,1,1,242,5,1,79,2,3,12,3,6,560,1,1,6,7,8,6,1,5,1,3,4,4,1,5,7,3,4,2,4,4,5,338,3,3,3,14,2,1,4,1,258,33,259,2,6,1,7,5,1,4,39,50,2,216,109,4,3,3,1,3,3,2,69,2,1,1,3,5,1,1,5,6,4,12,3,7,1,32,2,2,3,4,127,3,1,7,241,15,2,4,7,6,3
"30",9,4,4,3,1,1,2,1,3,3,5,2,4,1,8,1,145,3,5,120,1,1,646,3,3,2,2,16,104,9,7,1,3,5,2,2,197,5,4,4,1,9,7,11,5,3,5,6,2,4,5,13,3,5,5,1,45,5,5,2,4,16,6,15,13,40,11,4,5,3,1,4,10,3,5,22,5,2,3,2,5,2,2,466,2,14,4,1,90,1,7,1,10,4,26,7,19,7,5,3,4,3,3,4,1,5,19,11,7,3,101,6,1,6,1,4,4,2,3,298,4,22,5,4,6,2,5,5,9,122,4,5,5,6,1,8,2,297,4,4,1,17,4,1,2,1,5,457,52,110,14,1,2,3,2,8,57,52,28,1,4,2,7,5,4,5,2,2,4,25,1,2,3,4,4,2,2,4,2,2,1,1,2,2,3,7,1,4,784,4,5,3,5,3,3,1,1,3,5,1
"31",3,3,3,4,50,9,2,2,7,5,2,3,4,5,2,3,3,4,2,1,3,4,3,1,2,4,11,2,1,2,1,2,10,3,5,30,3,1,9,7,4,3,3,3,4,4,3,2,4,3,1,3,19,2,2,3,4,1,5,1,3,3,3,73,1,7,2,1,6,6,5,4,1,5,4,3,1,5,7,5,3,6,4,3,1,2,1,24,65,3,1,4,3,1,1,4,2,3,4,5,5,4,2,1,6,4,4,1,1,11,1,3,7,2,103,3,3,5,4,3,1,3,3,4,3,32,2,1,1,2,3,1,1,4,5,2,3,3,2,9,16,3,2,16,4,161,3,3,3,2,4,8,4,1,5,2,1,4,3,12,3,4,4,4,3,3,4,5,3,18,5,5,2,5,1,3,3,3,4,4,12,2,1,102,1,7,5,2,1,2,3,6,1,1,4,7,3,1,3,4
