"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"31",3,2,10,131.5,381,3,39,2,5,7,1,4,26,5,2,3,1,6,1,1,5,923,17,1,4,27,45,610,1,20,1,9,7,5,3,111,3,1,3,8,3,2,3,3,28,3,10,3,10,3,1,3,9,3,2,13,19,2,4,2,1,135,2,84,3,5,4,1,260,4,2,2,2,5,3,8,5,7,529.5,8,2,3,35,32,2,2,1,216.5,247.5,4,1,4,6,1,1,10,4,2,15,15,8,3,63,2,155.5,86,3,1,1,5,1,1,13,2,16,2,4,66,148,2,1,2,15,21,1,158,3,2,1,2,2,11,1,4,729,3,14,3,2,2,7,3,2,4,36,52,3,15,2,1,3,4,4,1,66,2,1,71,3,44,3,11,62.5,147.5,8,3,5,4,5,342,31,810,2,244,9,1,1,13,4,11,3,2,1,8,1,2,188,2,1,9,6,241,1,1,45,74,30,1,5,5
"32",1,4,1,1,72,2,4,11,2,2,2,146,2,4,1,4,2,1,3,4,3,3,2,50,1,2,267,21,2,1,3,1,8,4,5,19,2,3,5,63,5,1,1,1,1,1,57,29,3,282,6,9,33,2,3,31,2,29,247,5,6,1,3,2,6,1,1,4,4,3,3,3,1,3,1,2,3,313,2,10,1,2,10,1,1,1,9,2,3,7,68.5,2,1,11,5,1,1,3,2,2,2,1,1,1,27,3,18,2,6,31,4,20,5,1,197,1,1,4,9,1,195,1,2,4,3,1,1,31,26,4,5,2,22,2,4,4,2,2,1,4,6,1,3,1,8,6,2,2,1,2,1,75,3,127,5,215,2,1,1,1,1,2,1,3,1,2,48,2,8,3,6,21,44,1,5,4,27,1,29,7,25,51.5,6,18,2,4,19,1,2,1,2,2,3,4,1,36,8,2,2,1
"33",5,1,2,21,3,4,2,17,11,3,4,17,1,3,4,2,3,4,2,17,4,57,1,5,3,3,3,1,3,2,26.5,6,16,1,6,14,1,6,1,2,10,3,2,2,41,2,1,1,29,1,11,1,1,13,4,3,14,6,2,198,2,2,663,6,2,4,3,3,1,5,6,108,28,491,2,1,2,3,1,1,9,4,2,2,3,3,2,3,7,106,3,9,2,2,10,2,2,1,3,3,3,4,3,5,80,2,2,159,2,2,2,4,24,3,3,35,2,128,4,37,2,10,1,3,2,9,8,5,2,208,1,1,41,3,51,2,13,1,5,21,10,2,1,41,236.5,2,13,1,3,7,2,3,108,47,3,3,36,121,2,106.5,4,1,889,1,20,5,1,3,1,1,4,3,95,3,8,5,48,6,1,1,2,161,45,3,4,3,31,4,19,4,1,3,2,592,3,2,2,718.5,1,2
"34",2,49,17,2,2,33,1,12,1,1,3,2,10,2,14,16,4,2,54,2,2,8,102,4,15.5,57,2,2,106.5,13,13,11,1,2,1,1,6,2,4,4,2,26,16,6,2,83,3,2,1,185,2,2,2,5,1,1,1,1,1,3,9,25,1,1,176,2,2,2,2,1,97,1,3,2,4,78,1,1,3,2,3,1,5,77,5,4,77,5,1,2,2,3,110,64,2,3,3,6,1,1,5,22,9,4,2,1,1,82.5,494,1,30,2,2,4,1,7,266,2,1,6,24,348,17,1,5,3,2,1,4,1,3,9,149,1,1,23,3,27,15,1,281,52,26,3,2,15,1,53,12,15,6,2,1,14,2,1,16,2,7,3,28,10,6,2,2,1,193,1,2,66,1,1,1,2,1,2,2,4,85,5,62,728,2,1,134,1,2,3,10,20,4,1,235,5,2,7,169,55,549,40
"35",4,3,34,55,1,1,10,1,3,4,12,1,6,1,3,1,16,3,18,3,1,10,245,2,2,1,1,4,151,96,372,2,2,3,2,2,82,8,2,1,1,168,272,5,5,4,2,89.5,2,2,3,11,3,1,16,2,313,33,100,1,42,4,9,30,1,28,25,19,3,2,1,9,12,1,7,13,4,2,6,3,4,5,1,61,4,165,3,1,5,1,81,1,5,12,3,4,108,4,10,29,1,2,2,3,1,4,7,156,3,10,7,17,1,5,2,8,14,1,2,39,3,13,6,86,4,2,807.5,99.5,3,5,4,14,8,5,2,1,1,9,3,6,1,609.5,8,2,1,1,36,125,4,47,5,1,2,2,1,141,3,34,96,2,2,5,5,5,3,8,2,6,3,2,2,4,9,9,2,3,3,9,2,4,1,1,3,2,53,379,1,5,123.5,3,3,4,4,2,15,1,1,3,314,3
"36",5,1,6,356,462,4,42,2,6,5,1,3,15,5,2,3,1,5,1,1,5,670,11,1,4,17,26,473,1,13,1,5,5,5,3,68,3,1,6,6,4,2,3,3,32,4,4,3,9,3,1,3,6,3,3,4,6,1,3,2,1,54,2,23,2,4,4,1,112,3,2,2,2,4,4,15,5,4,326,5,2,3,8,5,2,2,1,333,327,3,1,4,4,1,1,6,4,2,47,18,6,3,18,2,66,48,3,1,1,5,1,1,127,2,33,2,3,23,286,3,1,3,3,4,1,128,3,2,1,5,3,28,1,4,924,1,16,2,2,2,7,3,2,4,26,45,3,5,2,1,3,5,4,2,38,2,1,51,5,12,3,6,37,23,5,2,4,4,5,136,23,780,3,308,4,1,1,8,4,8,3,2,1,12,1,2,84,2,1,3,5,150,1,1,139,34,15,2,3,6
"37",1,5,1,1,124,2,5,3,2,2,2,40,2,3,1,4,3,1,3,5,3,19,2,89,1,2,159,53,2,1,7,1,11,4,4,9,1,2,3,47,3,1,1,1,1,1,31,10,3,364,9,4,25,1,2,7,2,7,150,4,3,1,3,2,9,1,1,3,4,4,4,4,1,3,1,2,4,88,2,9,1,2,6,2,1,1,7,3,2,4,49,2,1,5,3,1,1,3,3,2,3,1,1,1,4,4,4,2,4,15,3,8,3,1,87,1,1,4,6,1,165,1,2,2,3,1,1,8,15,4,5,2,11,2,4,4,2,3,1,3,4,1,3,2,3,3,2,1,1,2,1,50,3,23,3,61,2,1,1,1,1,2,1,3,1,3,9,2,6,2,4,8,56,1,2,4,44,1,23,4,5,9,5,9,2,4,10,1,2,1,3,2,3,4,1,7,5,3,2,3
"38",2,3,2,10,3,3,2,7,4,3,5,8,1,4,22,2,2,3,2,24,4,35,1,4,3,3,3,1,3,2,10,3,9,1,6,3,2,4,1,3,6,3,2,2,42,2,1,1,23,1,16,1,1,11,4,3,4,3,2,166,2,2,725,4,3,3,2,4,1,5,3,18,7,133,2,1,2,3,1,1,5,4,4,1,3,3,2,2,7,104,3,6,2,2,6,3,2,1,2,3,1,4,3,5,29,2,2,290,2,2,2,5,64,9,3,14,2,27,5,22,2,2,1,3,2,27,14,3,2,178,1,1,103,3,6,2,9,1,6,26,3,2,1,31,280,2,7,2,4,3,2,2,66,26,4,3,45,124,2,38,4,1,812,1,20,4,1,3,1,1,3,2,34,3,6,5,64,4,1,1,2,267,59,2,3,3,24,5,10,6,1,5,2,724,2,2,2,509,1,1
"39",3,39,4,2,1,10,1,5,1,1,3,1,5,2,4,6,4,2,20,2,2,3,21,3,6,41,2,2,38,7,4,10,1,2,1,1,5,3,2,2,2,11,21,5,2,36,3,2,1,47,3,2,2,4,1,1,1,2,1,3,8,6,1,1,208,2,3,2,2,1,21,1,3,2,3,31,1,1,5,3,3,1,2,18,5,4,34,5,1,2,2,3,71,70,2,2,3,6,1,1,4,15,5,3,2,1,1,27,169,1,18,2,2,4,2,7,451,2,1,2,12,436,18,1,4,3,2,1,3,1,2,5,72,1,2,14,3,10,12,1,111,33,17,3,1,43,1,45,10,9,4,3,1,7,2,1,8,2,3,3,16,14,5,2,2,1,78,1,3,124,1,1,1,2,5,2,2,3,39,9,96,824,2,1,303,1,2,3,15,9,4,1,162,3,4,3,176,15,500,28
"40",4,2,57,26,2,1,3,1,3,4,4,2,3,1,3,1,16,4,6,3,1,2,127,2,2,1,1,3,33,87,278,2,2,3,2,2,59,5,4,1,1,143,188,8,8,3,2,27,2,2,2,11,3,2,7,2,76,14,19,1,115,4,6,30,1,42,7,5,3,2,1,3,5,1,6,7,3,2,3,2,4,5,1,91,4,47,3,1,4,1,9,1,3,10,4,5,175,5,5,29,2,2,2,4,1,3,29,87,3,14,5,6,1,3,1,3,62,1,2,40,3,7,4,81,5,2,607,27,4,3,4,40,7,5,1,3,1,20,3,4,1,324,4,1,2,1,15,38,3,45,6,1,2,1,1,62,3,27,50,2,2,5,10,6,3,6,2,5,2,3,2,4,10,6,1,3,3,2,2,2,1,1,3,3,38,382,1,4,56,2,2,3,4,2,3,1,1,1,278,2
"41",5,1,7,242,388,5,35,2,5,5,1,3,14,5,2,3,1,5,1,1,5,811,13,1,4,26,35,646,1,11,1,5,6,5,3,95,3,1,6,6,4,2,3,3,35,3,4,3,8,3,2,3,7,2,3,4,6,1,3,2,1,78,2,32,2,5,4,1,145,3,2,2,2,4,4,10,5,4,323,5,2,3,9,8,2,2,1,314,277,3,1,3,4,1,1,6,4,2,45,17,6,3,26,2,65,51,3,1,1,5,1,1,105,2,13,2,3,20,229,2,1,3,4,4,1,133,3,2,1,4,3,29,1,4,866,2,24,3,2,2,8,3,2,4,22,38,3,7,2,1,3,4,4,2,36,2,1,41,6,12,3,6,37,31,5,2,3,4,5,180,20,841,2,255,5,1,1,10,4,9,3,2,1,13,1,2,82,2,1,6,5,159,1,1,102,28,14,2,4,7
"42",1,4,1,1,151,2,5,5,2,2,2,87,2,3,1,4,2,1,3,4,3,11,2,74,1,2,342,46,2,1,7,1,12,4,4,8,1,2,3,46,3,1,1,1,1,1,32,12,1,341,8,4,28,1,2,7,2,12,173,4,3,1,3,2,12,1,1,3,4,4,4,3,1,3,1,2,4,175,2,11,1,2,6,2,1,1,6,3,3,4,52,2,1,5,4,1,1,3,3,2,3,1,1,1,6,4,6,2,4,21,3,9,3,1,108,1,1,4,6,1,193,1,2,2,3,1,1,10,20,3,5,2,11,2,4,3,2,2,1,3,3,1,3,1,3,3,2,1,1,2,1,60,3,30,3,81,2,1,1,1,1,2,1,3,1,3,14,2,6,2,4,8,46,1,2,4,33,1,23,6,6,14,5,6,2,4,12,1,2,1,3,2,3,3,1,14,5,3,2,1
"43",2,2,2,10,3,3,2,7,4,3,5,9,1,4,18,2,3,3,2,12,4,34,1,5,3,3,3,1,3,2,14,3,9,1,8,4,2,4,1,2,6,3,2,2,43,2,1,1,17,1,11,1,1,10,4,3,7,3,2,213,2,2,603,4,3,3,3,4,1,5,3,28,6,203,3,1,2,3,1,1,5,4,2,1,3,3,2,2,11,82,3,9,2,2,8,2,3,1,2,3,2,4,3,5,49,2,2,229,2,2,2,5,42,5,3,16,2,43,5,32,2,2,1,3,2,22,12,3,2,158,1,1,83,3,10,1,21,1,6,19,4,2,1,29,290,2,8,2,3,5,2,2,66,32,5,3,40,150,2,35,4,1,809,1,18,4,1,3,1,1,3,2,49,3,9,5,66,4,1,1,2,216,56,2,3,3,47,5,12,4,1,4,2,605,6,2,2,491,1,2
"44",3,42,6,2,1,16,1,4,1,1,3,1,5,2,5,5,4,2,17,2,2,2,29,3,9,32,2,2,41,6,3,8,1,2,1,1,5,3,2,3,2,12,21,4,2,51,3,2,2,93,3,2,2,4,1,1,1,2,1,3,7,12,1,1,177,2,2,2,2,1,31,1,3,2,2,18,1,1,5,3,3,1,4,22,5,4,39,5,1,2,2,4,61,53,2,3,2,6,1,1,4,18,5,3,2,1,1,25,262,1,15,2,2,4,2,7,476,2,1,3,11,478,19,1,4,3,2,1,3,1,2,6,72,1,2,15,3,10,13,1,110,23,20,3,1,50,1,59,7,8,4,3,1,10,2,1,8,2,3,3,23,13,4,2,3,1,113,1,3,110,1,1,1,2,4,2,2,3,45,11,85,873,2,1,191,1,2,3,13,5,4,1,247,4,2,4,193,27,399,67
"45",4,3,49,34,2,1,3,1,3,4,4,2,3,1,3,1,15,4,6,3,1,3,104,2,2,1,1,3,26,72,344,2,2,3,2,2,63,7,4,1,1,168,175,6,9,4,2,28,3,2,1,10,3,3,7,2,92,15,22,1,78,4,6,28,1,41,5,6,3,2,1,7,10,1,6,7,3,2,3,2,4,5,1,108,4,64,3,1,4,1,8,1,3,15,3,5,132,5,8,30,1,2,2,4,1,3,14,64,3,14,5,7,1,3,1,4,37,1,2,57,3,9,3,98,5,2,735,48,4,5,4,30,6,5,1,4,1,21,3,5,1,367,4,2,2,1,25,40,4,53,6,1,2,1,1,98,3,17,38,2,2,4,9,5,2,6,2,5,2,3,2,4,6,7,1,3,3,2,2,2,1,1,3,3,37,345,1,4,42,2,2,3,4,2,7,1,1,1,245,3
"46",16,4,102,234,397,25,214,1,56,61,1,3,40,14,1,5,1,9,1,1,5,674,10,2,4,63,62,614,1,230,1,25,60,20,12,904,3,1,7,4,3,3,5,2,78,11,10,2,24,3,14,11,4,2,2,14,49,2,14,10,1,167,3,28,4,8,5,1,327,2,13,4,2,7,4,15,11,19,295,7,2,5,83,49,2,2,1,373,991,4,1,4,3,4,1,48,2,2,599,278,15,3,202,3,209,124,2,1,2,5,1,1,266,2,98,2,15,47,741,32,1,6,3,8,1,191,3,2,1,39,3,236,1,3,978,1,118,2,1,1,42,14,1,13,265,129,3,125,2,1,2,4,4,1,96,2,1,182,16,87,18,43,160,418,48,2,33,8,216,201,13,832,30,528,124,1,1,25,14,16,2,2,1,98.5,1,3,176,2,1,20,6,527,1,2,678,381.5,56,1,17,17
"47",3,14,1,22,121,2,159,81,2,2,2,278,2,4,2,3,2,1,3,66,3,6,2,198,1,2,519,108,35,1,62,2,27,4,15,69,2,2,3,214,5,2,1,1,1,1,110,98,6,887.5,21,34,117,1,4,40,2,10,188,18,24,1,8,2,11,1,1,5,4,3,15,12,1,4,1,2,4,479,2,21,1,1,42,1,1,1,28,3,4,7,113,2,1,7,5,1,1,14,2,2,4,1,1,1,29,11,48,2,4,33,3,6,31,1,262,1,1,21,12,1,514,2,8,10,2,1,1,13,21,36,4,2,5,2,37,5,1,3,2,3,4,1,3,3,89,6,2,1,1,2,1,466,2,295,9,224,16,2,1,2,1,3,1,15,1,3,377,2,65,5,3,15,20,1,11,6,100,1,88,38,24,45,4,75,3,10,292,1,2,1,1,2,2,8,1,86,7,3,2,2
"48",10,1,2,9,21,4,9,41,15,4,3,50,1,3,7,2,3,6,2,151,4,19,1,15,3,5,4,1,5,3,132,50,8,2,7,50,1,237,1,1,52,1,4,3,66,2,1,1,39,1,398,1,1,27,5,5,25,3,2,283,4,6,379,9,1,25,3,15,1,10,4,45,124,395,2,1,2,2,1,1,9,7,3,2,4,3,2,6,1,357,7,9,2,6,8,2,6,1,3,3,6,4,12,13,196,2,3,201,1,3,2,11,19,84,3,305,2,212,3,73,2,5,1,32,3,29,108,8,2,612,1,1,217,4,139,3,52,1,8,225,11,2,2,152,516,2,51,2,7,16,3,2,177,137,3,5,71,298,2,24,4,1,959,1,272,5,1,3,1,1,5,5,115,3,101,8,118,4,1,1,3,340,195,2,24,1,806,22,30,3,2,5,3,899,5,4,2,572,1,1
"49",20,119,9,39,2,18,1,23,1,1,4,1,23,2,19,12,8,2,492,2,2,126,120,12,23,96,2,2,125,49,7,61,6,1,1,1,7,7,2,52,1,106,6,4,2,303,2,4,1,353,2,2,3,15,1,1,1,1,1,14,27,49,1,1,544,3,2,2,2,1,258,1,3,2,3,135,1,3,47,3,3,2,104,244,5,4,164,79,2,3,2,6,237,214,6.5,3,3,10,1,1,7,135,8,6,6,1,1,24,611,1,37,2,2,16,1,7,867,2,1,10,50,720,34,1,4,3,2,1,3,1,2,241,226,1,1,271,4,28,29,2,220,126,9,2,1,42,1,76,82,9,7,5,1,44,6,1,19,4,28,3,64,33,77,6,3,1,222.5,1,2,237,1,1,1,2,29,2,2,7,175,17,245,726,2,1,946,2,2,11,123,12,4,1,359,4,7,31,132.5,25,303,226
"50",4,2,158,230.5,1,1,19,2,3,21,12,2,10,1,78,1,203,4,29,3,1,172,348,1,2,1,1,26,96,98,689,1,1,3,2,2,22,35,10,6,2,571,506,14,54.5,7,3,70,2,2,58,8,2,3,38,2,200,117,63,1,392,18,9,27,8,490,22,33,3,4,22,28,21,1,14,72,3,1,10,2,4,8,4,736,3,130,4,1,42,1,38,1,6,206,2,4,48,13,9,64,1,2,2,4,1,10,120,62,3,122,32,15,1,10,2,10,302,1,2,16,4,4,10,350,10,2,711,197.5,7,2,5,76,133,24,2,6,2,42,3,14,1,529,4,1,2,1,228,39,3,387,8,1,3,2,1,316,2,45,151,1,2,12,58,3,2,20,3,4,4,2,2,7,28,6,4,3,3,3,3,2,1,1,3,5,193,524,1,5,214,5,3,7,5,1,18,1,1,2,836.5,15
"51",5,2,63,262,429,15,194,1,36,22,1,3,102,7,2,3,1,6,1,1,5,657,27,1,4,11,93,524,1,234,1,25,19,4,4,539,3,1,29,7,3,2,4,3,57,7,9,1,38,3,12,3,3,3,3,3,8,1,7,2,1,275,3,17,3,15,4,1,168,4,3,3,2,4,4,43,7,6,494,5,2,4,136,22,2,2,1,396,996,2,1,5,2,3,1,20,3,2,492,204,6,2,73,4,189,56,3,1,1,9,1,1,651,2,55,3,3,73,670,31,1,12,4,9,1,175,3,2,1,24,3,108,1,3,901,3,82,2,2,1,40,5,2,7,154,81,3,25,2,1,4,4,4,1,48,2,1,106,9,66,7,93,102,260,9,2,18,5,99,220,10,587,18,666,36,1,1,11,19,17,2,2,1,100,1,3,74,2,1,20,5,480,1,2,579,564,34,2,9,13
"52",1,9,1,5,173,2,86,46,2,2,2,164,2,3,1,4,3,1,3,18,3,26,1,168,1,2,312,165,20,1,29,1,61,5,3,83,2,2,3,325,5,1,1,1,1,1,146,30,3,821,50,7,107,1,2,11,3,8,145,4,6,1,4,2,21,1,1,3,3,3,22,12,1,3,1,2,3,237,2,48,1,1,14,1,1,1,31,3,3,15,115,2,1,15,2,1,1,10,3,2,3,1,1,1,7,4,22,2,3,20,3,8,7,1,188,1,1,13,9,1,441,1,2,11,2,1,1,18,18,19,5,1,8,2,5,4,1,3,1,3,14,1,3,1,39,3,2,1,1,2,1,205,3,121,7,228,7,1,1,2,1,2,1,19,1,3,110,2,64,3,3,10,41,1,1,5,108,1,23,16,15,12,4,55,2,8,106,1,2,2,2,2,3,14,1,8,5,3,2,3
"53",3,3,2,16,4,9,3,11,15,3,5,26,1,5,33,2,2,3,2,205,4,22,2,8,3,3,3,1,16,8,70,5,14,2,9,9,1,77,1,2,40,3,2,2,84,2,1,2,20,1,303,1,1,18,5,4,17,3,2,188,2,3,740,5,4,20,2,4,1,5,13,53,23,332,2,1,2,3,1,2,5,3,1,2,4,3,2,5,4,294,4,7,3,4,5,4,4,1,2,4,2,4,8,10,70,2,2,266,2,3,2,37,55,101,3,141,5,34,5,138,2,6,1,8,3,65,49,4,2,689,1,2,100,5,57,1,100,1,8,151,13,2,1,105,575,2,22,2,4,5,2,2,122,91,3,3,167,216,2,34,5,1,877,1,113,4,1,3,1,1,5,2,83,2,34,4,134,6,1,1,3,219,218,2,6,2,565,10,12,8,1,4,2,973,4,3,6,358,1,1
"54",8,184,10,20,1,5,1,10,1,1,3,1,14,2,16,11,7,2,277,2,2,98,58,16,12,41,2,2,136,39,12,201,2,1,1,1,17,5,2,8,2,128,38,4,2,166,3,3,1,141,14,2,2,7,1,1,1,2,1,12,35,25,1,1,558,6,3,2,2,1,241,1,3,1,3,61,1,2,48,4,3,2,42,305,6,4,71,81,1,3,2,3,294,178,4,2,2,12,1,1,5,49,3,9,2,1,1,35,411,1,35,2,2,15,1,6,879,1,1,5,32,897,11,1,4,3,2,1,3,1,2,61,293,1,2,275,3,32,25,2,129,132,7,3,1,31,1,64,36,8,3,3,2,43,2,1,29,3,4,3,31,58,55,2,4,1,102,1,2,247,1,1,1,3,51,2,2,3,242,29,346,780,2,1,942,1,3,4,85,21,4,1,218,3,3,26,190,32,326,70
"55",2,1,139,124,2,1,16,2,3,10,6,2,4,1,19,1,127,5,13,3,1,64,382,2,2,1,1,41,39,84,525,2,1,3,2,2,49,106,5,3,1,322,204,5,24,6,2,49,2,2,9,9,5,2,8,2,80,46,78,1,423,8,7,36,2,199,11,24,4,2,2,4,16,2,8,47,4,1,4,1,4,6,19,588,3,39,3,1,13,1,58,1,5,118,3,6,168,5,4,41,1,3,2,2,1,10,128,89,4,36,25,4,1,4,2,7,547,2,2,36,3,3,17,150,6,2,768,119,5,2,4,133,82,7,1,2,2,68,3,6,1,435,5,2,2,1,85,31,5,199,7,1,1,2,1,369,2,62,333,1,2,28,22,5,2,9,2,4,3,2,2,14,10,4,4,3,5,2,3,5,1,1,3,4,143,542,1,3,86,1,3,5,5,1,2,1,1,1,890,2
"56",7,3,68,255,290,18,207,1,50,45,1,3,89,7,2,3,1,6,1,1,5,621,23,2,4,11,121,722,1,168,1,21,17,6,5,681,3,1,17,7,3,2,6,3,60,5,9,1,27,3,12,5,3,2,3,4,9,1,9,2,1,362,3,29,2,12,4,1,185,4,4,3,2,4,4,27,9,6,427,5,2,5,103,32,2,2,1,385,987,2,1,3,2,3,1,19,3,2,571,182,7,2,140,4,175,78,3,1,1,6,1,1,453,2,53,2,5,48,780,24,1,8,5,10,1,136,3,2,1,22,3,131,1,3,931,2,64,2,2,1,32,5,1,5,167,94,3,37,2,1,3,4,4,1,45,2,1,96,6,51,6,49,90,321,14,2,15,5,90,318,14,707,17,545,51,1,1,11,19,16,2,2,1,83,1,3,103,2,1,21,5,619,1,2,634,558,36,2,12,15
"57",1,7,1,7,140,2,61,73,2,2,2,183,2,3,1,4,3,1,3,23,3,24,1,162,1,2,505,158,12,1,25,2,74,4,3,53,2,2,3,251,4,1,1,1,1,1,128,31,3,932,45,11,109,1,2,10,3,9,127,7,7,1,5,2,29,1,1,3,3,3,19,6,1,3,1,2,3,461,2,41,1,1,14,1,1,1,40,3,3,14,128,2,1,16,4,1,1,11,3,2,3,1,1,1,8,5,22,2,3,26,3,9,9,1,305,1,1,11,9,1,419,1,2,12,2,1,1,26,22,27,5,1,8,2,6,4,1,3,1,3,10,1,3,1,53,3,2,1,1,2,1,221,3,181,9,254,10,1,1,2,1,2,1,20,1,3,115,2,74,3,3,13,35,1,1,5,68,1,21,22,14,13,5,36,2,10,100,1,2,1,1,2,3,10,1,20,3,3,2,2
"58",3,2,2,12,4,5,3,17,20,3,5,21,1,5,32,2,2,5,2,198,4,11,2,8,3,3,3,1,11,8,63,9,14,2,11,12,1,116,1,2,46,3,2,2,108,2,1,2,15,1,231,1,1,15,5,5,46,3,2,167,2,3,688,6,5,20,3,5,1,5,12,74,25,262,3,1,2,3,1,2,5,3,1,2,4,3,2,5,7,275,3,7,3,4,5,2,4,1,2,3,2,4,7,10,165,2,2,221,2,2,2,38,37,94,3,166,2,49,7,183,2,7,1,7,3,67,43,5,2,597,1,2,128,4,60,1,85,1,12,124,21,2,2,99,534,2,23,2,4,5,2,2,111,70,3,3,86,178,2,50,5,1,924,1,120,4,1,3,2,1,5,2,145,2,47,4,160,6,1,1,3,182,169,2,10,1,614,11,13,7,2,4,2,963,14,3,4,383,1,1
"59",10,132,8,17,1,6,1,5,1,1,3,1,11,2,16,10,6,2,257,2,2,106,67,13,16,36,2,2,139,34,11,123,2,1,1,1,10,6,2,8,1,89,16,4,2,164,2,3,1,233,11,2,2,8,1,1,1,2,1,9,24,28,1,1,564,5,2,2,2,1,271,1,3,1,2,44,1,2,47,3,3,2,36,349,6,4,80,83,1,3,2,5,238,269,3,3,2,13,1,1,5,123,5,9,2,1,1,24,455,1,31,2,2,14,2,7,922,1,1,6,40,885,12,1,4,3,2,1,3,1,2,125,310,1,1,249,3,28,23,2,139,134,7,3,1,38,1,56,35,6,4,3,1,40,2,1,19,3,11,3,34,57,52,2,4,1,159,1,1,261,1,1,1,3,39,2,2,4,213,33,298,855,3,1,860,2,3,3,64,12,4,1,259,3,3,34,232,33,259,148
"60",2,1,150,97,2,1,9,2,3,11,6,2,4,1,20,1,166,4,14,4,1,73,520,1,2,1,1,33,34,68,577,1,1,3,2,2,48,82,7,5,2,494,190,8,24,7,3,43,2,2,13,7,4,3,10,2,105,56,72,1,395,10,8,43,3,215,10,40,4,2,2,18,41,2,8,39,4,1,4,1,4,6,7,545,3,53,4,1,25,1,63,1,5,128,2,5,102,5,5,45,1,3,2,2,1,8,120,68,4,51,23,5,1,4,1,9,405,2,2,44,4,3,16,154,6,2,744,185,4,2,4,89,91,16,2,3,2,61,3,9,1,605,4,2,2,1,96,32,7,256,7,1,2,2,1,371,2,54,299,1,2,22,36,4,2,9,2,4,3,2,2,12,9,4,4,3,4,2,3,3,1,1,2,3,122,543,1,4,158,2,3,5,5,1,5,1,1,1,891,3
