"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.160185731108434,0.088631233938568,0.10412153141717,0.0804741994972976,0.0690959222457536,0.146070385610686,0.106843130779899,0.121389194690294,0.188005521353141,0.07487814171986,0.0961809225662744,0.162468177908876,0.152041421064614,0.192944984567091,0.133501289658668,0.177226008984594,0.0665216167070801,0.142941298290127,0.213476416840318,0.0946674075995471,0.16327969696576,0.135101482193983,0.136644618327789,0.108392331768965,0.0559290195711456,0.100987088800311,0.130553361788639,0.139123031631211,0.103021341975225,0.131620353264043,0.148711756001985,0.105773763068658,0.115640352756766,0.0691415037689861,0.250019029408837,0.106572698493769,0.055212023349986,0.142941952534199,0.138512011789983,0.130578559377892,0.138906799559185,0.123094896095758,0.15009966344678,0.135299516381289,0.142110661340446,0.142136890627243,0.140863691656719,0.167589906968638,0.245725969686699,0.150543375521604,0.100795831722543,0.176815086175912,0.128042361824275,0.136245630176144,0.171981658341853,0.108258528815003,0.15350424831164,0.148705904362726,0.194381216871666,0.207362984681642,0.0979976265877272,0.218386265914154,0.157274216492496,0.128979536733234,0.234983710891082,0.136266666371928,0.145320992071053,0.165920264138898,0.177431953980627,0.14053305539221,0.29744061924858,0.0830466435651769,0.194986646016533,0.202560992939223,0.191991853065089,0.132009006535253,0.0966653973952547,0.149469982045936,0.153309962249382,0.176059098495662,0.236421682103561,0.152928927773942,0.202998475516726,0.0883997627072552,0.124359422359882,0.108629496473203,0.138106633250965,0.160915246796225,0.130282379208109,0.141725945745409,0.111135409999116,0.130805876413162,0.133107872508302,0.0862588931424965,0.119820140503489,0.116591528320076,0.203756477330288,0.168326338560895,0.113030701212004,0.100216360798374
"2",0.0121619811724975,0.00573676882346062,0.00789893801687829,0.00533442191142477,0.00320036155670082,0.0128845810078783,0.0125849033755399,0.00821413480933305,0.0125913193493022,0.00462892825338835,0.00552381073518988,0.0110490607560529,0.0109049488442573,0.0171734658969014,0.0117465571272762,0.0121164716953867,0.00469842483674277,0.00924706746030271,0.0155386904750246,0.00572344031175901,0.011882248338627,0.00989116004196681,0.00651980763999529,0.00708811373952081,0.00337704303761742,0.00526806167204541,0.00937798363361101,0.00956214021769133,0.00646223143465048,0.00912359244368277,0.00981201862406946,0.00797587862477477,0.0076140841272209,0.00529164739991797,0.0193811811751979,0.00458062358351277,0.00153328604658119,0.0120310404807911,0.00943680146783123,0.00870746335672354,0.0105667270124267,0.00868201130552247,0.0156383809382743,0.0150223909909211,0.00758064082126586,0.00920226662807897,0.00884312511805312,0.0101959829001394,0.0172394099384746,0.010857964639243,0.00559062966954481,0.0194355059657714,0.0116429884202754,0.0111976193585931,0.0162694187570338,0.00662041763981496,0.0109184319426506,0.00974582578455564,0.014650964732674,0.0193351700557532,0.00679601502269613,0.0180398037797574,0.0137193144033404,0.00739429199425992,0.0171271626038372,0.0125858389628888,0.0118583045434682,0.0103568135354117,0.00847219215807035,0.0075364361121699,0.0274398642571111,0.00549236409774378,0.0145105099727645,0.0162364633290586,0.0111722710034457,0.00900752536416513,0.00690749035205755,0.0126291022065738,0.0107357564282998,0.0106768689833284,0.0166077422962437,0.0138353824029076,0.0186958989520626,0.00613297725289401,0.00792937060306819,0.00888327147688704,0.0131350052998964,0.0191904250103952,0.00869002288376805,0.0105013322642825,0.00727131698069863,0.00798748077745656,0.00813389914130877,0.00504498161776948,0.0086287619224129,0.00664376019470583,0.0138300653795499,0.0147699004696077,0.00881163977160703,0.00548717223150325
"3",0.245,0.2325,0.21,0.235,0.2475,0.23,0.2325,0.2,0.2725,0.275,0.235,0.2525,0.235,0.23,0.23,0.25,0.2225,0.245,0.2525,0.205,0.205,0.25,0.285,0.205,0.2625,0.2475,0.2425,0.25,0.2325,0.2525,0.2125,0.245,0.2375,0.225,0.2525,0.22,0.2725,0.2525,0.21,0.25,0.28,0.195,0.21,0.2825,0.26,0.225,0.24,0.2075,0.2125,0.2,0.25,0.2225,0.275,0.245,0.22,0.285,0.2725,0.235,0.21,0.2475,0.28,0.2125,0.245,0.2425,0.2525,0.25,0.25,0.245,0.2225,0.235,0.2325,0.265,0.225,0.24,0.22,0.24,0.25,0.2225,0.23,0.18,0.2225,0.2275,0.2575,0.235,0.2725,0.23,0.2375,0.2375,0.2725,0.1975,0.19,0.2725,0.245,0.2575,0.235,0.215,0.2325,0.2075,0.2775,0.2425
"4",0.1135203125,0.1062875,0.0774109375,0.1092015625,0.1038,0.114790625,0.1062265625,0.063434375,0.13346875,0.132190625,0.1077546875,0.119275,0.1129921875,0.09159375,0.1003484375,0.096446875,0.10418125,0.1067671875,0.10398125,0.087390625,0.092565625,0.100246875,0.124059375,0.077071875,0.109996875,0.1065296875,0.1213046875,0.1044328125,0.0926453125,0.107178125,0.0928609375,0.114925,0.1116109375,0.1019015625,0.1028046875,0.0961609375,0.119640625,0.1103546875,0.087240625,0.10771875,0.124965625,0.0801890625,0.0788015625,0.131534375,0.1139671875,0.0895921875,0.12478125,0.1108609375,0.100075,0.0805234375,0.10666875,0.09296875,0.1158109375,0.1101484375,0.1011578125,0.1177234375,0.122346875,0.1092296875,0.1058625,0.106275,0.135371875,0.10545625,0.13270625,0.0940453125,0.1215421875,0.115015625,0.105259375,0.0942640625,0.095653125,0.088540625,0.1109296875,0.1119515625,0.090040625,0.1048046875,0.0866171875,0.12335625,0.114746875,0.0861953125,0.0999125,0.0812265625,0.0933609375,0.0912734375,0.1114703125,0.1124859375,0.1256515625,0.0886234375,0.114959375,0.1033671875,0.1276171875,0.0784828125,0.085071875,0.1057296875,0.103753125,0.1314890625,0.0998984375,0.095140625,0.1126921875,0.0937296875,0.1294359375,0.1116890625
