"","screen","screen","screen","screen","screen","screen","screen","screen","screen","screen"
"1",1939.24745593762,0.165255119750087,0.0986814495963826,0.00104311610574404,0.162721277334259,0.0979499827597385,0.00109709722251927,0.167580701145436,0.0984716954586609,0.00107755507395955
"2",6231.59200941579,0.465886618325643,0.424875511456357,0.0184028240103255,0.462792060353036,0.424266550320015,0.0184318256744911,0.459605947410825,0.423707651145863,0.0181873925091507
"3",4855.67535178137,0.402127659574468,0.221577470655332,0.00522081425502287,0.381182033096927,0.213881479011555,0.00488775474300216,0.411016548463357,0.226896132593649,0.00540623797706569
"4",2671.0557632939,0.291836734693877,0.0503132335701651,0.000293544039066781,0.302040816326531,0.0467136181722785,0.00024482794301061,0.3,0.0534831143292347,0.000309867531083242
"5",4155.47093941304,0.306730091613813,0.117706822216113,0.00145466116390072,0.300387596899225,0.117153796722134,0.0014864382751118,0.306730091613813,0.117764162252945,0.00145841194959661
"6",6670.6106512539,0.5249650616186,0.254037932959688,0.00680210810496397,0.527124888832423,0.255653832450841,0.00695706737998587,0.514165925549485,0.25176553138837,0.00668617425805606
"7",9390.69966687449,0.735226067675697,0.405574427637572,0.0168935097999727,0.728574182975031,0.404170449384785,0.0169818264647643,0.728574182975031,0.405359868805141,0.0168395114657892
"8",7336.38047678431,0.542611759524334,0.193772990625613,0.00390348485702008,0.536335608896719,0.191251894908289,0.00388487577420827,0.563532261616384,0.195634943525843,0.00395073421575619
"9",2938.08642366926,0.240896358543417,0.0903337689313147,0.000823109208535011,0.254901960784314,0.0901146784418551,0.000887113285261466,0.253501400560224,0.0894897140469123,0.000882475880440175
"10",2732.07639844108,0.0853492565751421,0.058940043979872,0.000333739178039416,0.0759586267905141,0.0575037094428688,0.000342799401952884,0.0917287605049165,0.0599657427107004,0.000344029497370718
"11",4378.47470442795,0.347995000168913,0.316487870121351,0.0100277374881343,0.346288976723759,0.312915005575515,0.00987664622810325,0.340968210533428,0.317991540754987,0.0100424953779378
