"","screen","screen","screen","screen","screen","screen","screen","screen","screen","screen"
"1",6940.98679091539,0.511180282048024,0.267514206427708,0.00768683291160361,0.521979418117139,0.268913349355608,0.00770816918598712,0.507368822258925,0.265713150931335,0.00757459149508749
"2",9169.56917695355,0.751662971175166,0.423529133904169,0.0185023531997362,0.762749445676275,0.424489215372623,0.0186290880089669,0.743661428709149,0.421798522433163,0.0183405111688351
"3",7292.79551210815,0.654481391763929,0.225232341137259,0.00521127471596728,0.664941642809954,0.225406217243227,0.00522279501807579,0.644021140717904,0.224693962894074,0.00519108976865196
"4",9650.95107916756,0.847736625514403,0.22946031834713,0.00547748697340619,0.837448559670782,0.229930043366362,0.00559173901301083,0.874485596707819,0.228698287583814,0.00538691997466909
"5",2588.94134691541,0.189171191476283,0.105203502215348,0.00109945751851609,0.20238705050712,0.106038495051653,0.00112484223370382,0.194498514496466,0.104368828581982,0.00109672372256172
"6",8058.49849455357,0.696818810511757,0.225921942000218,0.00532577993920391,0.694744121715076,0.225634909760788,0.00533822975231721,0.703042876901798,0.2257929295802,0.00537024988784137
"7",7429.97319791449,0.551891615541922,0.135300031331322,0.00191606597092553,0.543711656441718,0.133815640183324,0.00188628483825853,0.572341513292434,0.136873664454013,0.0019535444311569
"8",7066.46891389977,0.509806520010602,0.489653248780857,0.0256081959824222,0.518552875695733,0.492943595791284,0.0259851646990719,0.490988603233501,0.485760775842081,0.0251396752228187
"9",5514.67683400019,0.489329621897472,0.158278409114048,0.0026889848469012,0.476803525864069,0.158622274477145,0.00270751674938178,0.499768035258641,0.157435072627019,0.00268810793595881
"10",7164.59990094397,0.700413223140496,0.189138219032725,0.00367762126058486,0.710743801652893,0.19048730661778,0.00375926901624133,0.690082644628099,0.187628923711433,0.00364558069071746
"11",7886.24160855045,0.609467958524562,0.378699089124576,0.0150721417706908,0.610062893081761,0.379590398986674,0.0151314477045799,0.602711201767805,0.37720998048739,0.0149791608156241
"12",7259.56878211669,0.504781420765027,0.146175709726913,0.00215498838654196,0.517531876138433,0.148412623440654,0.00224297793494852,0.494535519125683,0.143913210911994,0.0020623503364488
"13",9872.58349231627,0.789080007267882,0.569036854610645,0.0336784763148882,0.798649385258313,0.572073897168573,0.0341536490446609,0.784598146690085,0.565014040531193,0.0330258039522832
"14",8248.99100768236,0.688936473947181,0.315014914652642,0.0103010225868115,0.691077801570307,0.318245699357714,0.0105320932528657,0.669664525339044,0.311326068505411,0.0100196115569976
"15",4954.81982265839,0.478954514596062,0.0733962518463299,0.000644012610424219,0.470807875084861,0.0733937246825284,0.000631029431385654,0.478954514596062,0.0735409146244474,0.000661430232631914
"16",6330.11722389092,0.358073744437381,0.133998662922891,0.00147950352674318,0.358073744437381,0.132867910429619,0.00147058587612437,0.364431023521933,0.13489990538039,0.00149037302717168
"17",9871.14935067286,0.838838775250921,0.395946423771326,0.0163426796078374,0.835344937110914,0.397082506703873,0.0165705619581829,0.847478084106213,0.393975671903213,0.0160218583821747
"18",4126.76875579483,0.372053872053872,0.0981833616413081,0.00100962039862583,0.407407407407407,0.100672178715422,0.0011052038951132,0.351477740366629,0.0955109075460579,0.000937017669717867
"19",30251.1299167442,0.586558044806517,0.0985172050868511,0.00106162810682602,0.606924643584521,0.100590846267316,0.00109161661058634,0.564154786150713,0.0965049759825097,0.000992991052073403
"20",7913.42409416078,0.49958071278826,0.211893726716812,0.00437235930871147,0.503459119496855,0.211844590355791,0.0043305192030016,0.497169811320755,0.211718438840571,0.00442255992576665
"21",5674.68007293598,0.493127147766323,0.125189127109955,0.00170215657230142,0.489003436426117,0.124314694306704,0.00167856098184185,0.497250859106529,0.125730889691096,0.00168128098480486
"22",7525.54842556623,0.700950441276307,0.133714236929996,0.00191447652762712,0.678547182620502,0.13176889299023,0.00182896918614177,0.721317040054311,0.135356070980954,0.00197033917055697
"23",7417.47535097828,0.717791411042945,0.153732363628895,0.0027132414147452,0.738241308793456,0.154657331588274,0.00275255275307193,0.699386503067485,0.152378147530207,0.00261733261880074
"24",6373.58013039115,0.617107942973523,0.115778615500995,0.00149270678123808,0.613034623217923,0.114372488747856,0.00148037772823125,0.629327902240326,0.117206056868038,0.00151478024167163
"25",3024.10322030406,0.335223367697595,0.0772405573447919,0.000621694529229102,0.323711340206186,0.0767485362439083,0.000596176279719267,0.321649484536082,0.0766947562406389,0.000596323926253954
"26",3151.95007165007,0.265503080082136,0.0518165040472526,0.000244581707090196,0.273716632443532,0.0509817826627398,0.00023803338749474,0.265503080082136,0.0527987618586055,0.000249081547335243
"27",6876.51684496564,0.7,0.143938791492982,0.00214667971427346,0.695918367346939,0.143563005706409,0.00215956081426831,0.706122448979592,0.144277952032325,0.00211892273759406
"28",8079.94265473826,0.65618609406953,0.152335808878511,0.00244798299594703,0.645961145194274,0.153976096316324,0.00249331731344194,0.672546012269939,0.150713692670307,0.00240439339842625
"29",30128.2423028586,0.745417515274949,0.143559771145405,0.00209905825100994,0.731160896130346,0.144246208863532,0.002139009808825,0.757637474541751,0.142791683249236,0.0020583438576833
"30",7863.98857578374,0.590216322517207,0.331022489686918,0.0116089969411887,0.579252704031465,0.329097335017112,0.0113715329719733,0.610029498525074,0.332409579346311,0.0117836483096342
"31",7467.09403505766,0.502351360429963,0.280692602747199,0.00825000764479281,0.491434329862277,0.279852947146556,0.00820034942942507,0.497984548202889,0.281154808399767,0.00822753715133571
"32",5994.80797922512,0.620901639344262,0.134966806435788,0.00203369847624091,0.649590163934426,0.13713299051743,0.00207364695896976,0.60655737704918,0.132854515409744,0.00197133428009558
"33",7394.61220837682,0.578561549100968,0.190113951863992,0.00379001797798229,0.580636237897649,0.190927488302301,0.00382219089524307,0.572337482710927,0.189247896621885,0.00368295885017657
"34",9699.97550719126,0.759538784067086,0.296079103729513,0.0091694672116454,0.770335429769392,0.295760520216693,0.00919479421524388,0.763417190775681,0.295578469595756,0.00903534264607306
"35",7989.70886208402,0.773930753564155,0.14894961417536,0.00222019524617213,0.767820773930754,0.148732240137912,0.00226854737632329,0.771894093686354,0.148519816481085,0.00223177245738221
"36",8957.01278425491,0.703092783505155,0.203452064075725,0.00454279836813509,0.721649484536082,0.201134397643422,0.00441747574987923,0.703436426116839,0.205783234284274,0.0045864146361115
"37",5092.14194144632,0.57172131147541,0.123080155991625,0.00168108822607864,0.598360655737705,0.126234150424744,0.00177314095836615,0.547131147540984,0.120006259256987,0.00158754222768178
"38",9973.41606887157,0.525797691785472,0.130554651036043,0.00118382599546825,0.527834351663272,0.13008250322376,0.00115708005969061,0.527834351663272,0.130969734323314,0.0011961370371425
"39",7110.93261779219,0.520343137254902,0.18909182142262,0.00385052932694178,0.530269607843137,0.188626410025927,0.00379001232404646,0.534926470588235,0.189445845622997,0.00390854905292107
"40",6807.95977263909,0.721283783783784,0.197064231252434,0.00457701992412922,0.702572765072765,0.1983246619361,0.00461761214974632,0.708809771309771,0.195423594749368,0.00441568936287995
"41",13906.1252514251,0.877551020408163,0.224064865502616,0.00390752607193323,0.871428571428572,0.223591142555221,0.00389076270966318,0.881632653061225,0.224426535290492,0.0038944508704614
"42",13835.7835735113,0.875763747454175,0.204353232404129,0.00329098306954569,0.869653767820774,0.203403558830634,0.00327260472495968,0.879837067209776,0.205204110408496,0.00328121598343463
"43",12457.7406157055,0.781632653061225,0.206146025783643,0.00329836872568765,0.783673469387755,0.206107718862599,0.00327421903419106,0.779591836734694,0.206063551957282,0.00329286988204662
"44",10429.1970101195,0.86342909256726,0.772910535184895,0.0620202998016829,0.869243046055632,0.775148082930742,0.0624724818926249,0.857615139078887,0.769325328752946,0.0615466352736324
"45",8809.78743194039,0.597749412159893,0.331022898951112,0.0111470691637128,0.604859478221924,0.331036398861911,0.0111843564379482,0.591199193819281,0.330485736719165,0.0109431212375471
"46",8811.66752579599,0.6683638832315,0.14269829951334,0.0016671536737721,0.6683638832315,0.142082144281843,0.00165694091086793,0.670400543109301,0.143035996541731,0.00165827982699008
"47",8910.37534603088,0.53469387755102,0.13522049960659,0.00162026743201422,0.538775510204082,0.134129981764981,0.00158389807505225,0.553061224489796,0.136271301862148,0.00169297775219693
"48",8382.52265798364,0.647997284453496,0.134519871991858,0.00179332441610706,0.652070604209097,0.131807913909352,0.0017019560504088,0.641887304820095,0.137337545866224,0.001855688467138
"49",10787.9210009257,0.671675774134791,0.198832208761697,0.00340394824649588,0.688069216757741,0.199883131811636,0.00343191642049046,0.649134790528233,0.19769960734303,0.00334194354257233
"50",12683.6395769839,0.653885480572597,0.207777695975664,0.00318563857312101,0.651840490797546,0.207752710045835,0.00312290387934544,0.655930470347648,0.20769853490306,0.00322176031072533
"51",7662.64832017236,0.453250345781466,0.169403398423381,0.00239663663692353,0.455048409405256,0.170162554195448,0.00240352671063132,0.455325034578147,0.168516130080816,0.00236589807727491
"52",6632.27515180545,0.560327198364008,0.135055962250157,0.00189427458392482,0.548057259713701,0.134518828516687,0.00190700409357226,0.574642126789366,0.135424500519471,0.00193736931699909
"53",7430.37001654727,0.644135318704284,0.30454536470138,0.00962006877904148,0.64844566353187,0.305091327435075,0.00968447802449006,0.639824973876698,0.303588297598496,0.00952786197513562
"54",7035.12341494338,0.663917525773196,0.166851146052306,0.00311919037711333,0.65979381443299,0.167755117813663,0.00312804139714567,0.668041237113402,0.165935624930701,0.00301701497081834
"55",4028.78245088046,0.292813141683778,0.0742832360125684,0.00049414239988408,0.294866529774127,0.0759221295674937,0.000512784992078011,0.298973305954825,0.0724405038268862,0.000480948831340382
"56",4366.87755817606,0.424489795918367,0.0753350459706397,0.000600929212412043,0.414285714285714,0.0744733535799907,0.000595922837266563,0.440816326530612,0.0759065698627802,0.000612260293418059
"57",7397.9721657999,0.650306748466258,0.152791175627356,0.00254062096900848,0.642126789366053,0.153625478904876,0.00254610531075964,0.650306748466258,0.151970511767435,0.00254186220612086
"58",8488.77020197278,0.731958762886598,0.204455867293225,0.00430032073341085,0.74020618556701,0.203808472329156,0.00427351630568685,0.725773195876289,0.20501214570406,0.00435227316132155
"59",4622.12606292155,0.331901565995526,0.199099170702483,0.00418556391512778,0.331901565995526,0.200637354822403,0.00425102922182885,0.329530201342282,0.197233582755231,0.00408215315198059
"60",1786.97316645153,0.123832308042834,0.111601794415957,0.00116105407917613,0.125541125541126,0.111267092180553,0.00113700068676004,0.121439963545227,0.111978953742358,0.00115934523949465
"61",2403.28691963489,0.190038181187088,0.113700010240073,0.0012604122001703,0.182089552238806,0.114754004262272,0.00128223582896034,0.204963554321416,0.112699302417739,0.00128315800000803
"62",6447.39760724679,0.481725628067092,0.45592388984734,0.0217104581180682,0.486999194316268,0.458645720056396,0.0220625211832802,0.468798066359042,0.452484464677284,0.0213349359491617
"63",4192.01025708287,0.367517730496454,0.205217827877929,0.00444379354738992,0.374184397163121,0.205696392639411,0.00450342628972193,0.355744680851064,0.204801873612489,0.00445813139695563
"64",4821.09929414427,0.453061224489796,0.0876737500686424,0.000858285777375676,0.444897959183673,0.0878238354704632,0.000850784244035101,0.473469387755102,0.0877081224212044,0.000850539638936412
"65",3056.66924260053,0.249823819591261,0.0988613171101892,0.00105676943034904,0.239252995066948,0.0978224302763643,0.00105348904064288,0.253523608174771,0.0996810107025019,0.00107688630951866
"66",4791.65703224416,0.426470588235294,0.158397333109397,0.00267443961200119,0.413865546218487,0.157490132372026,0.00263556132665541,0.441176470588235,0.15909270001151,0.00274544048475665
"67",830.77468792939,0.0500833588513491,0.0381017041842553,0.000124131277945132,0.0458133442210201,0.0383090208269105,0.0001200772573158,0.0533836888843524,0.0385636252963493,0.0001284105301957
"68",4222.23753157791,0.341576298098037,0.327982968654206,0.0115472713169017,0.338096685922773,0.329629618216069,0.0116633062618068,0.341778993952907,0.325582297086145,0.0113796745089552
"69",1876.40798854554,0.187370600414079,0.0471489674217115,0.000177282291900234,0.183229813664596,0.0452575265345467,0.000173968213077399,0.210144927536232,0.0498775385474388,0.00020984915923813
"70",2710.67830395017,0.19478527607362,0.0424959365525824,0.00010596824392832,0.186605316973415,0.0420357401090988,0.000103864873778961,0.19478527607362,0.0432698485324144,0.000104493966034295
"71",2451.21454578506,0.212638340685705,0.118843778647342,0.00152640243005357,0.221345097128705,0.11902794909543,0.00151513427148397,0.224053865799861,0.118852228229366,0.00151214497203671
"72",1199.36769695713,0.0936441395663957,0.063625891316866,0.000404824924855421,0.106876693766938,0.0660601472746299,0.000445172897250121,0.0853446815718157,0.061732349425369,0.000353898058616503
"73",3882.92481819087,0.31978527607362,0.0706206408027935,0.000465347613304767,0.317740286298568,0.0696359692549416,0.000458658706953664,0.31978527607362,0.0716665574958697,0.00048196710994274
"74",2074.17660500922,0.130703112269839,0.106111123860101,0.00121380159659975,0.136243278474825,0.104766556516196,0.00116566349714296,0.144451686491771,0.107340356125625,0.00122516876999513
"75",2478.29558935451,0.217403628117914,0.111084933019872,0.00119947892328444,0.226190476190476,0.110062826616169,0.00118491420114583,0.212868480725624,0.111907020477051,0.00123622105153819
"76",3540.05428303543,0.261275546159267,0.0949071867590459,0.00098219861821825,0.252818886539817,0.0930989815692418,0.000921929865829751,0.278188865398168,0.0960143772823285,0.00101270120370481
"77",3875.22064696396,0.290687042842215,0.137661232092913,0.0020426338734316,0.282066353187043,0.137199931575695,0.00199424083553888,0.281021421107628,0.13781419356951,0.00207536487665187
"78",2865.16586752586,0.219857768052516,0.107278160579947,0.00125634552497838,0.226422319474836,0.107181427832522,0.00125245674075952,0.225492341356674,0.107224920525099,0.00124101665133317
"79",2410.22121345159,0.202435064935065,0.150155098342452,0.00229823822936471,0.218019480519481,0.150617265411501,0.00236426349495075,0.191233766233766,0.149434968612594,0.00224025581364018
"80",3938.36619111924,0.303901437371663,0.0680949102293988,0.000456836108481501,0.314168377823409,0.0715993157512633,0.00050240121228191,0.301848049281314,0.0648354689021859,0.000410772070246216
