"","screen","screen","screen","screen","screen","screen","screen","screen","screen","screen"
"1",7767.18799853789,0.535764197687714,0.282515815010463,0.00841169483434909,0.546563333756829,0.287100918080111,0.00870832606327162,0.530110532333884,0.277635988471016,0.00811683484142117
"2",9476.15649880604,0.762749445676275,0.432023634398295,0.0196926193366544,0.773835920177384,0.432805697864208,0.0198172974378257,0.772486262412031,0.43053336349702,0.019456125626409
"3",7108.34248534626,0.614732437789033,0.215516927856146,0.00493618447864348,0.602180136533803,0.218714302168188,0.00504173491067517,0.616824487998238,0.211783626870838,0.00476741719443036
"4",8455.77332655213,0.793864571642349,0.217788418739223,0.00509846576582748,0.775720164609053,0.216046260181434,0.00497342530196997,0.806210250654695,0.219430325498585,0.00509803959523667
"5",2939.51070648,0.231892224157361,0.115438407447709,0.00147698970540793,0.234094867329167,0.113041042881001,0.00137810104428337,0.243161561315439,0.117917144765931,0.00153955614422484
"6",9353.11560216154,0.705117565698478,0.237327487673358,0.00588575778741546,0.717565698478562,0.239329060240167,0.00595896005944004,0.688520055325035,0.234642125159536,0.00574837171585729
"7",4847.33092277092,0.447852760736196,0.102727721767534,0.00105543594474832,0.458077709611452,0.100403808964872,0.00103137328154642,0.441717791411043,0.104733600212667,0.00109225534296104
"8",7443.75293354235,0.500397561622051,0.496184948517447,0.0261818111850007,0.503313013517095,0.495376848780096,0.0260344523604742,0.498674794593162,0.496430235275514,0.0262367535125625
"9",6154.90797107972,0.480978891208536,0.166714192743011,0.00284497119260615,0.491417304569705,0.168381715496135,0.00293119556327961,0.464277429830666,0.164661499450589,0.00280867968782946
"10",7981.56525713701,0.710743801652893,0.215047989700182,0.00493236060190214,0.721074380165289,0.214010322690284,0.00486178724350169,0.710743801652893,0.215950933575708,0.00494236629470475
"11",7958.08491082463,0.593999660037396,0.371257000012473,0.014690428244226,0.588645249022608,0.374743556518519,0.0149609247125285,0.596251912289648,0.367106666554778,0.0143204904198353
"12",7401.096922337,0.562613843351548,0.150695806569366,0.00240063654920594,0.560564663023679,0.151340146911366,0.00237548938669886,0.568761384335155,0.150140059500051,0.00238193962638161
"13",10041.5443428434,0.756192841136212,0.559231512670244,0.0331252615523639,0.756192841136212,0.561645885171001,0.0332844656791254,0.751408152140997,0.555756139028199,0.0327839653772936
"14",8825.43663497506,0.647037830121342,0.305746711820889,0.00979697876339405,0.6598857958601,0.31024172920765,0.0100625672420264,0.629907209136331,0.301009601159941,0.00951656885267146
"15",5283.23040997537,0.515274949083503,0.0832890957386729,0.000801555892218713,0.539714867617108,0.0858215455902334,0.000889470345720956,0.503054989816701,0.0802329828976104,0.000736785132863626
