"","screen","screen","screen","screen","screen","screen","screen","screen","screen","screen"
"1",9255.4174732678,0.784006555480575,0.457259222428932,0.0197308933309259,0.781789260580353,0.459990762290201,0.0199884501185839,0.770702786079244,0.453481478081206,0.0194327495416886
"2",30324.5783738541,0.775720164609053,0.229361690601674,0.00490549480564613,0.779835390946502,0.232328905290447,0.00501140487968564,0.771604938271605,0.226245263919002,0.00478352372144601
"3",2711.39499677077,0.250998873066284,0.114172231629301,0.00156051404441622,0.24218830037906,0.113445105649189,0.00156012526011209,0.251050097326094,0.114395865029063,0.00155669453893
"4",7128.69604919226,0.599308437067773,0.211962874150817,0.00444260210433666,0.58686030428769,0.212815058459845,0.00446708923587296,0.615905947441217,0.210282978835569,0.00439364098599603
"5",8541.6297584035,0.718531468531469,0.219575959814388,0.00451346041255031,0.716465352828989,0.221400998756098,0.00460446473494467,0.706134774316593,0.217141395565165,0.00444434335989211
"6",9653.34679210339,0.774029434922173,0.600989987505155,0.0348628883753466,0.781206468414996,0.602421492440865,0.0348693351704379,0.764460056931742,0.598300980647733,0.0345685370503448
"7",4158.20657861877,0.531568228105906,0.0925372732537182,0.00100980730204339,0.537678207739308,0.0909107336788398,0.000989835670664081,0.531568228105906,0.0941460254134549,0.0010373523973848
"8",7423.72045738442,0.651938970120788,0.182179367481969,0.00337295205202531,0.637476160203433,0.181414156433755,0.00330832774564744,0.656071201525747,0.182355426857387,0.00336260294329492
"9",9842.58337320082,0.802121712615932,0.41501588772526,0.0160086774261089,0.825879811967984,0.417470583701064,0.0162208368241498,0.804281539829755,0.41173026688404,0.0157470503364385
"10",2494.85120990295,0.200897867564534,0.0493762907951998,0.000192246543467354,0.222222222222222,0.0510692380599539,0.000207245537972338,0.192667414889637,0.0484434305578924,0.000191307474323798
"11",4923.64651905567,0.450441276306857,0.0829866145322766,0.000780279149837319,0.454514596062458,0.0840089227612257,0.000798598627172695,0.438221317040054,0.0819522468748543,0.000739531288722916
"12",9746.54133180022,0.76661554192229,0.195515584634905,0.00320048588704546,0.76661554192229,0.194677743908799,0.00310436635741824,0.762525562372188,0.196028355732964,0.00329243796626932
"13",3801.54590226647,0.336426116838488,0.0913346209527173,0.000924256916415491,0.333505154639175,0.0928505282541814,0.000934134885410949,0.346735395189003,0.0900118830607404,0.000874630191201441
"14",10598.0957249835,0.772750511247444,0.207652644158807,0.00338401806686279,0.776840490797546,0.206794741766174,0.00336297880160851,0.774795501022495,0.208293002282332,0.00344241946144198
"15",9590.82165263802,0.757127882599581,0.308947178174447,0.00882761213085006,0.780188679245283,0.313270792617122,0.00913437006179216,0.744549266247379,0.303810471725132,0.00851334442628836
"16",30431.6705412046,0.794297352342159,0.165944121419794,0.002587291318783,0.826883910386965,0.169084313535052,0.00268953681504685,0.773930753564155,0.162736015653599,0.00252266236065296
"17",8552.77473409423,0.683676975945017,0.204164668088792,0.00429270409752812,0.708419243986254,0.204983784014781,0.00443689621752096,0.673367697594502,0.202818491259944,0.00411720580919407
"18",4721.49732919393,0.396174863387978,0.103669813313427,0.00119342167051189,0.391393442622951,0.104001720041671,0.00118852747407682,0.402322404371585,0.103314013146741,0.00117601262490906
"19",10891.9707104663,0.645960624575696,0.148967028902193,0.00181556964227458,0.650033944331297,0.148839057314429,0.00180476264641129,0.633740665308893,0.148975112599399,0.00178390396381505
"20",15598.8447784927,0.906122448979592,0.241798878358566,0.00402257879147116,0.891836734693878,0.238812947060159,0.00394780852863527,0.914285714285714,0.244562853334034,0.00405501165876689
"21",13674.1426218692,0.904276985743381,0.210528321996369,0.00337750167518832,0.890020366598778,0.208016448668547,0.00330776424525197,0.912423625254582,0.212850546291841,0.00340845069948058
"22",9466.11030605949,0.8,0.174484222151126,0.00310361698548558,0.814285714285714,0.174584294228877,0.00311488010770109,0.783673469387755,0.174251416024672,0.00308888971047136
