"","screen","screen","screen","screen","screen","screen","screen","screen","screen","screen"
"1",9274.60889636815,0.757832835245349,0.451777440988512,0.0193173701477833,0.751180950544683,0.453658868779523,0.019524359954314,0.751180950544683,0.448918689747181,0.0190359163010746
"2",8863.22916245408,0.773288439955107,0.231068939244015,0.00499974603240283,0.767115600448934,0.229650060444727,0.00496101931033775,0.765432098765432,0.231994823233043,0.00497075821639179
"3",2465.42073221671,0.201772359389407,0.113184739171043,0.00133815360182306,0.206177645733019,0.110732964665703,0.00128155051753334,0.2033603114435,0.115251298576952,0.00135017115459057
"4",7783.73305470002,0.650899031811895,0.229450456921932,0.00508875780443097,0.640525587828492,0.231586864828548,0.00523932705631007,0.655048409405256,0.226988438104905,0.00493594970850179
"5",8965.77027533369,0.726795931341386,0.221362949260168,0.00468828738521349,0.737126509853783,0.224933112881497,0.00483687659075899,0.710267005721551,0.217721829690612,0.00455640542980303
"6",9671.32006014881,0.803736902670947,0.607464600209324,0.035083777251218,0.808521591666162,0.609744220665876,0.0354685878141446,0.794167524680516,0.603784684813483,0.0346278773556421
"7",5498.70962389527,0.515274949083503,0.0865190088916545,0.000920091026793633,0.54989816700611,0.091179579947085,0.00101674587067964,0.464358452138493,0.0822032582801079,0.000824212768857775
"8",5509.74942156812,0.519707565162111,0.142166080998134,0.00234752728663889,0.515575333757152,0.143313640927427,0.0023548311125805,0.52177368086459,0.140712213012437,0.00228712865691045
"9",9244.3742823231,0.810761021471223,0.415761515183708,0.0163147138262683,0.815906492186507,0.413889607549656,0.0162124410128143,0.817240503112692,0.416401517732032,0.016242605979549
"10",3654.47936405813,0.274971941638608,0.0786453338048226,0.000600533986685782,0.281144781144781,0.0806823337984123,0.000631466708365023,0.279087167976057,0.0765890628280723,0.000593176448017697
"11",4116.13957473181,0.443991853360489,0.0749398578434039,0.000566244573199616,0.44806517311609,0.0750105226703978,0.000563167184676084,0.435845213849287,0.0749689731146482,0.000554226371903322
"12",9129.47703702269,0.774795501022495,0.18168539237909,0.00300577738426027,0.776840490797546,0.182464907646483,0.00302750804880994,0.774795501022495,0.18055064350817,0.00301498684911119
"13",3481.48762655646,0.26872852233677,0.0762641041251448,0.000641353349500067,0.320274914089347,0.0753980074220033,0.000657450735097811,0.253951890034364,0.0772610880712845,0.000658142511829228
"14",10568.6870572102,0.779141104294479,0.205883928408531,0.00387113874757001,0.793456032719836,0.204305505908318,0.00384151368338767,0.766871165644172,0.207319437601001,0.0038623217048384
"15",9024.30015752602,0.778406708595388,0.319448882377223,0.00971258327989051,0.790985324947589,0.321782329205603,0.00988948241589068,0.770020964360587,0.316368715594415,0.00935171294086391
"16",30394.5815714736,0.773930753564155,0.15631819996897,0.00224824171408069,0.784114052953157,0.156596932989867,0.00227656100086596,0.765784114052953,0.156045941716157,0.0022389101018433
"17",7535.50642438717,0.590893470790378,0.172931588183659,0.00321044598756761,0.611512027491409,0.17625086368667,0.00334146607468941,0.554639175257732,0.169358131965642,0.00299348738893549
"18",5388.43684542805,0.391393442622951,0.108447127291161,0.00105705647067567,0.390027322404372,0.111139814827994,0.00112540828862544,0.399590163934426,0.105662830302707,0.00103927898959413
"19",10049.0981109157,0.595044127630686,0.140544891141241,0.00160370495009929,0.595044127630686,0.142171342697228,0.00164795825230038,0.595044127630686,0.138887954190403,0.00156055804529291
